seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
0,bernoulli,1,4,1.0,pca,4,0.5,0.4748253978259406
1,bernoulli,1,4,1.0,pca,4,0.5,0.4657874425651085
10,bernoulli,1,4,1.0,pca,4,0.5,0.474521958577644
11,bernoulli,1,4,1.0,pca,4,0.5,0.4369888896413621
12,bernoulli,1,4,1.0,pca,4,0.5,0.4566725603069063
13,bernoulli,1,4,1.0,pca,4,0.5,0.453094251181327
14,bernoulli,1,4,1.0,pca,4,0.5,0.4565083862915266
15,bernoulli,1,4,1.0,pca,4,0.5,0.4604869515582275
16,bernoulli,1,4,1.0,pca,4,0.5,0.4459698994501235
17,bernoulli,1,4,1.0,pca,4,0.5,0.4684010319323374
18,bernoulli,1,4,1.0,pca,4,0.5,0.4693470966665041
19,bernoulli,1,4,1.0,pca,4,0.5,0.4483858098667066
2,bernoulli,1,4,1.0,pca,4,0.5,0.4564902372047469
20,bernoulli,1,4,1.0,pca,4,0.5,0.4556346650007691
21,bernoulli,1,4,1.0,pca,4,0.5,0.448872822792639
22,bernoulli,1,4,1.0,pca,4,0.5,0.4366334610093839
23,bernoulli,1,4,1.0,pca,4,0.5,0.4554376450872524
24,bernoulli,1,4,1.0,pca,4,0.5,0.4490832082848874
25,bernoulli,1,4,1.0,pca,4,0.5,0.4420882501187935
26,bernoulli,1,4,1.0,pca,4,0.5,0.4650745780421242
27,bernoulli,1,4,1.0,pca,4,0.5,0.4669084934236637
28,bernoulli,1,4,1.0,pca,4,0.5,0.4497127636141335
29,bernoulli,1,4,1.0,pca,4,0.5,0.4463114158992211
3,bernoulli,1,4,1.0,pca,4,0.5,0.4561014580279487
30,bernoulli,1,4,1.0,pca,4,0.5,0.4527468583341864
31,bernoulli,1,4,1.0,pca,4,0.5,0.4597638106654692
32,bernoulli,1,4,1.0,pca,4,0.5,0.4486546665128368
33,bernoulli,1,4,1.0,pca,4,0.5,0.4688536688290574
34,bernoulli,1,4,1.0,pca,4,0.5,0.4589420217898834
35,bernoulli,1,4,1.0,pca,4,0.5,0.4488603904022917
36,bernoulli,1,4,1.0,pca,4,0.5,0.4684737186032259
37,bernoulli,1,4,1.0,pca,4,0.5,0.4578132785621246
38,bernoulli,1,4,1.0,pca,4,0.5,0.4363364346087764
39,bernoulli,1,4,1.0,pca,4,0.5,0.4472792011182877
4,bernoulli,1,4,1.0,pca,4,0.5,0.437634617666837
40,bernoulli,1,4,1.0,pca,4,0.5,0.4456048139892957
41,bernoulli,1,4,1.0,pca,4,0.5,0.4614342905703064
42,bernoulli,1,4,1.0,pca,4,0.5,0.4473993026664016
43,bernoulli,1,4,1.0,pca,4,0.5,0.4419217770433433
44,bernoulli,1,4,1.0,pca,4,0.5,0.4521061854878678
45,bernoulli,1,4,1.0,pca,4,0.5,0.4704851619324566
46,bernoulli,1,4,1.0,pca,4,0.5,0.4315018581845442
47,bernoulli,1,4,1.0,pca,4,0.5,0.4418188883915462
48,bernoulli,1,4,1.0,pca,4,0.5,0.4649999660573967
49,bernoulli,1,4,1.0,pca,4,0.5,0.4543179888423229
5,bernoulli,1,4,1.0,pca,4,0.5,0.4404391776202219
6,bernoulli,1,4,1.0,pca,4,0.5,0.4474853742063459
7,bernoulli,1,4,1.0,pca,4,0.5,0.4516488398603449
8,bernoulli,1,4,1.0,pca,4,0.5,0.4614138001193365
9,bernoulli,1,4,1.0,pca,4,0.5,0.4561368390410563
