seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
35,bernoulli,32,none,1.0,raw,32,0.6096947643243323,0.2776572242380545,2,2,30,2
19,bernoulli,32,none,1.0,raw,32,0.6652053489520853,0.2624988885129376,2,2,30,2
43,bernoulli,32,none,1.0,raw,32,0.5268789317586349,0.2942766115864728,25,2,30,2
14,bernoulli,32,none,1.0,raw,32,0.5593628899286055,0.2862903304611319,2,2,30,2
30,bernoulli,32,none,1.0,raw,32,0.5428232204942013,0.2763004154918403,8,2,30,2
31,bernoulli,32,none,1.0,raw,32,0.5711602369599769,0.3063077760225898,25,2,30,2
27,bernoulli,32,none,1.0,raw,32,0.5521798526966025,0.2958432010674957,21,2,30,2
18,bernoulli,32,none,1.0,raw,32,0.5981367169638775,0.2751830109770089,20,2,30,2
22,bernoulli,32,none,1.0,raw,32,0.5515993164049359,0.294487816924535,9,2,30,2
38,bernoulli,32,none,1.0,raw,32,0.5721318991889719,0.2967815879626246,25,2,30,2
34,bernoulli,32,none,1.0,raw,32,0.5783412898037403,0.2888397570025237,21,2,30,2
46,bernoulli,32,none,1.0,raw,32,0.5431742424242424,0.2817356102881272,10,2,30,2
7,bernoulli,32,none,1.0,raw,32,0.5420763631720087,0.2936303869169835,22,2,30,2
42,bernoulli,32,none,1.0,raw,32,0.5863073167717217,0.2703770758830892,2,2,30,2
23,bernoulli,32,none,1.0,raw,32,0.5600891909719234,0.2906436847504995,24,2,30,2
11,bernoulli,32,none,1.0,raw,32,0.5819308208569953,0.274721414709549,4,2,30,2
3,bernoulli,32,none,1.0,raw,32,0.599278712222741,0.265211526844508,4,2,30,2
39,bernoulli,32,none,1.0,raw,32,0.5876120788813592,0.2984774657646283,2,2,30,2
47,bernoulli,32,none,1.0,raw,32,0.5859777545394048,0.2731073702702552,6,2,30,2
15,bernoulli,32,none,1.0,raw,32,0.5459308470481654,0.2979591425490527,23,2,30,2
26,bernoulli,32,none,1.0,raw,32,0.6015047198988785,0.2827516969896317,20,2,30,2
6,bernoulli,32,none,1.0,raw,32,0.5779992107340173,0.2893871855178409,24,2,30,2
10,bernoulli,32,none,1.0,raw,32,0.5845662507427214,0.2739099508188923,2,2,30,2
2,bernoulli,32,none,1.0,raw,32,0.5496137284701115,0.2640337685749229,5,2,30,2
0,bernoulli,32,none,1.0,raw,32,0.5256475788685548,0.3032270176277463,27,2,30,2
24,bernoulli,32,none,1.0,raw,32,0.5959977283596365,0.2843066453001759,5,2,30,2
44,bernoulli,32,none,1.0,raw,32,0.5640774703274702,0.2755930271764243,9,2,30,2
40,bernoulli,32,none,1.0,raw,32,0.5559732664995823,0.3156919658551188,29,2,30,2
48,bernoulli,32,none,1.0,raw,32,0.600700930258364,0.2709256329736992,6,2,30,2
28,bernoulli,32,none,1.0,raw,32,0.5839282341831916,0.2923884557511944,3,2,30,2
12,bernoulli,32,none,1.0,raw,32,0.5659538950715421,0.2978248834387049,19,2,30,2
8,bernoulli,32,none,1.0,raw,32,0.553896712218769,0.2777208799793664,16,2,30,2
4,bernoulli,32,none,1.0,raw,32,0.5719093866243327,0.2643171820308187,2,2,30,2
32,bernoulli,32,none,1.0,raw,32,0.5627034464243766,0.2861578087417959,20,2,30,2
20,bernoulli,32,none,1.0,raw,32,0.5662436000246746,0.2951510593610166,26,2,30,2
36,bernoulli,32,none,1.0,raw,32,0.5401990247639251,0.2755318272902481,9,2,30,2
16,bernoulli,32,none,1.0,raw,32,0.5701177285318559,0.2826512319521101,3,2,30,2
33,bernoulli,32,none,1.0,raw,32,0.5569602927616414,0.3079687017501724,23,2,30,2
49,bernoulli,32,none,1.0,raw,32,0.5360075757575757,0.2763480055120187,6,2,30,2
45,bernoulli,32,none,1.0,raw,32,0.5785443209541882,0.307544142512632,29,2,30,2
41,bernoulli,32,none,1.0,raw,32,0.5932728063929107,0.2711422500319843,3,2,30,2
37,bernoulli,32,none,1.0,raw,32,0.595371633570815,0.2682817216268047,3,2,30,2
13,bernoulli,32,none,1.0,raw,32,0.5576822306186051,0.2802102153861408,28,2,30,2
9,bernoulli,32,none,1.0,raw,32,0.5711908783783783,0.2841946050654673,17,2,30,2
21,bernoulli,32,none,1.0,raw,32,0.5754734041179054,0.2745040393082238,7,2,30,2
5,bernoulli,32,none,1.0,raw,32,0.5677081034964624,0.2723016033728497,3,2,30,2
17,bernoulli,32,none,1.0,raw,32,0.5451246228857629,0.279340593877729,9,2,30,2
25,bernoulli,32,none,1.0,raw,32,0.5686544800719209,0.2941127186337745,12,2,30,2
1,bernoulli,32,none,1.0,raw,32,0.5561540094840399,0.3005476205259774,21,2,30,2
29,bernoulli,32,none,1.0,raw,32,0.5819836701914067,0.30857484494016635,20,2,30,2
