seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl
7,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5361802779021323,0.4744490835519261
3,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4940222604845652,0.4746416496951202
2,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4873860990469681,0.4663501021999289
6,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.4723684399764134,0.4769745124439311
0,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5486186937576801,0.4799614065271537
1,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5449898551469078,0.4747096768109107
5,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.4919089743261987,0.4755219528112642
15,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4665911019405707,0.4743419097647559
10,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.4670439066227504,0.4806935319543129
8,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5299339938788161,0.4709123012126843
4,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5005326488933046,0.4785701331408807
30,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5072865910794603,0.4879933385794963
26,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4815086942448733,0.4722071949898994
11,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.50437109686334,0.4690301058242692
14,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4746870131576478,0.4830549927408353
35,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5336265590660465,0.4742806948781527
47,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5692329923352075,0.4741337594757607
23,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.467217199306773,0.4749331527653572
18,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4901410109034799,0.4806027729465594
27,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5087538555762787,0.474488325341189
28,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5189159759390268,0.4761082250725113
38,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.505488917591732,0.4778660471908502
34,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4757371662746429,0.4696661103302607
22,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5435251329510733,0.4670663319260403
42,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.4838055132919632,0.4811326534081744
46,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4860806932636335,0.4739925473478373
19,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5040835445828282,0.4679877600526261
39,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5350604737708438,0.4733201243371944
9,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.5206501753446009,0.4677185790958221
31,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5150403644524838,0.4755445615092669
24,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.4680027542602843,0.4722538014991467
16,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.5113651531650056,0.4756887430543938
43,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4814572588757346,0.4801718872483422
48,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4827378107074569,0.4677914355166365
25,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5665607153997505,0.4580430299928379
32,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4956759866127457,0.4635548071838209
37,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,10,0.586709000402564,0.4705274420254333
17,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5179921124828533,0.4776729403878186
29,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.4904323256524514,0.4807650265143038
41,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5174379344960081,0.4788370259771401
21,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5247422390785222,0.4599315528635465
44,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5482322332239868,0.4703187916737218
49,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5524446100527931,0.4797622790124423
20,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4591756867195032,0.4672987885115985
12,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4988430623090162,0.4799985057589002
45,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5326135179998859,0.4789727188207749
33,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.5022748402796113,0.4719461671581239
13,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.522275108313608,0.4757670345594335
36,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,50,0.4836463195691202,0.472918997001228
40,bernoulli,1,16,1.0,1.0,raw,transport_binary_strength,1,16,16.0,20,0.49908196951157335,0.4748199843308523
