seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
6,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,10,0.7105478132056204,0.4208482858469061
7,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7902400926683487,0.3781139112060366
2,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7163531547981852,0.4017428939193254
3,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7224944656253844,0.4084165097529316
1,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,0.716015063180604,0.4141822677714697
0,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7260423548096704,0.4121916268513015
5,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,10,0.7587855910895863,0.382577064673162
12,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7517381440406244,0.3930693632216027
4,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7160912402715681,0.413901513671273
11,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7245827463237768,0.4123876093428001
15,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7195375992157608,0.4135671567708017
34,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7346195349062781,0.4010949615472106
46,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7309522441789215,0.4049915482380923
22,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6955721741949809,0.4203015230298271
43,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7152302997883885,0.4119811197452411
42,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,10,0.7287362231395726,0.4125449062237297
31,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,0.7734305199301714,0.3803724452963091
18,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7662255492794532,0.3965482801228129
10,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,0.7229304355346706,0.4046003336171535
23,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,0.7239459625413953,0.4005902606762448
38,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7106552957079597,0.4038816522010874
14,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6622107100625035,0.4293955417922211
19,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,0.7246225063374847,0.4027710654623865
35,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7695560538221546,0.387395363185372
27,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6584458251695345,0.4354652191391264
47,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7693373076218006,0.380049269424748
30,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6967820777111445,0.4308016464280745
26,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6888863410906798,0.4187237880815653
39,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7575079319640259,0.382899858277395
8,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.730115534925616,0.4037274390965048
45,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7438676116119001,0.3917089300822991
13,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7405075475745636,0.4052585461190169
40,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,0.7356993091669216,0.3971073724402397
24,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,10,0.7133815668077715,0.4143613240846247
16,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,0.74338658636667,0.3973645742512064
29,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,20,0.7388373099064921,0.4061149959723394
32,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6730790684702272,0.4248478483877148
36,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.692147935368043,0.4233957009605833
37,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,10,0.743884446061582,0.403491743475996
28,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7244921543088131,0.4140075431196441
44,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6822701762228974,0.4149467814459374
9,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,10,0.7359556889581608,0.4069205765167543
48,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6273676505736138,0.4409661419850617
33,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7288556806470192,0.4043067341215136
25,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.6670535799980805,0.4243850564678061
20,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.717610489522824,0.3963376041348813
49,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7212026683461992,0.416792095696774
21,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7049160696727068,0.4124852495735122
17,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7245692729766804,0.4152647594054336
41,bernoulli,1,4,1.0,1.0,raw,transport_binary_strength,1,4,4.0,50,0.7125063013438494,0.41078464870853376
