seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
1,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,20,0.5094125616396137,0.4530404768411578,29,2,30,2
2,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5141462879701721,0.4423678902978746,22,2,30,2
4,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.538076461334658,0.455472079832491,21,2,30,2
0,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5166879456171637,0.4554524662515987,13,2,30,2
6,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5011142511973077,0.4506795930529871,13,2,30,2
30,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5136423975512244,0.4609397629504501,12,2,30,2
8,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5147003452851386,0.4491836368272058,11,2,30,2
35,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5015306874752784,0.4511623794415145,17,2,30,2
27,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.519671060106806,0.4592556902294631,22,2,30,2
3,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5168303406715041,0.4513345235298716,3,2,30,2
34,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5151831397463565,0.4535802330239597,24,2,30,2
7,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.508310592195802,0.4475110975413212,6,2,30,2
42,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,10,0.5276046767014844,0.4542380671269587,22,2,30,2
43,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5180041245714786,0.4498816533233979,16,2,30,2
22,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.520636050621848,0.4496766120488551,16,2,30,2
46,bernoulli,1,32,1.0,1.0,raw,transport_binary_strength,1,32,32.0,50,0.5170748841528798,0.4497974648601809,12,2,30,2
