seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
0,beta,1,64,1.0,raw,2,0.4540664167031781,0.6017158044038061,0.3854426705978716,0.8278015103516688
0,beta,1,64,1.0,raw,3,0.4539718278533843,0.6035105596790555,0.3725444946021023,0.8303382291766663
0,beta,1,64,1.0,raw,4,0.4535423198666627,0.5988071686167227,0.3829828000302606,0.8353580685418068
0,beta,1,64,1.0,raw,5,0.4547686363530751,0.5907498955737019,0.3834129801016554,0.8341901059166107
0,beta,1,64,1.0,raw,6,0.4522537537224456,0.5994956936583784,0.3804839019578198,0.8350004799846406
16,beta,1,64,1.0,raw,2,0.4391629935544688,0.6129365319439215,0.3947154833009367,0.8207212258596797
28,beta,1,64,1.0,raw,2,0.4498002476541407,0.6191915825557037,0.365352468727054,0.8444479778069324
32,beta,1,64,1.0,raw,2,0.4468689704701657,0.5968081903041254,0.365382302258579,0.8605000352543765
24,beta,1,64,1.0,raw,2,0.4419133472124932,0.6170565119760478,0.3731971557855318,0.8511302347715735
40,beta,1,64,1.0,raw,2,0.4430828156185133,0.6070934443745979,0.3881665879849105,0.8310246731487054
8,beta,1,64,1.0,raw,2,0.4473638634885052,0.5979622224112991,0.3670361389510115,0.8513585629775976
20,beta,1,64,1.0,raw,2,0.4324436227073084,0.6131177915643087,0.386527505460963,0.8228460778426943
12,beta,1,64,1.0,raw,2,0.4442295324336608,0.5872842838434358,0.3739786743787857,0.8439296798233241
36,beta,1,64,1.0,raw,2,0.4573571925766562,0.5911285407360106,0.3985087948011714,0.8204800023315232
4,beta,1,64,1.0,raw,2,0.4523761085439751,0.5990616209901781,0.3779700994447775,0.8436772832755676
44,beta,1,64,1.0,raw,2,0.4385815433153032,0.6155616494906158,0.3490165714043246,0.8560467472355462
48,beta,1,64,1.0,raw,2,0.4500273020727243,0.5999954196200574,0.3440614503156707,0.8751088423571691
0,beta,1,64,1.0,raw,7,0.4529824525958723,0.5889865064392391,0.3839334114536368,0.8336829221464912
46,beta,1,64,1.0,raw,2,0.4464292410436785,0.6136291033069987,0.3562317090609233,0.8630973016698446
39,beta,1,64,1.0,raw,2,0.4416764200531167,0.6012126396296669,0.3732104517022073,0.8326948168901341
23,beta,1,64,1.0,raw,2,0.4464689764402868,0.5980425334853234,0.3710924449696933,0.8418807157379732
42,beta,1,64,1.0,raw,2,0.4470597672124954,0.6088736349641604,0.3672542917093007,0.8561454558764321
2,beta,1,64,1.0,raw,2,0.4455625601597356,0.5700980392156862,0.3582151604380792,0.8500057097179401
31,beta,1,64,1.0,raw,2,0.4586596375010407,0.5931375963592458,0.3702888191473937,0.8469168511009515
18,beta,1,64,1.0,raw,2,0.4495638972663352,0.6051367986851858,0.3581074044929743,0.8584034114415167
30,beta,1,64,1.0,raw,2,0.4545352956330193,0.6013143412524217,0.3555659276576123,0.8510404586576564
45,beta,1,64,1.0,raw,2,0.442869545998019,0.6172941226179912,0.3716208880004858,0.8387946730272311
14,beta,1,64,1.0,raw,2,0.4501758496758891,0.5734460734460735,0.3862965909394195,0.8297191182120902
43,beta,1,64,1.0,raw,2,0.450050595538607,0.6001837315428221,0.3574138286080923,0.8566191090462936
17,beta,1,64,1.0,raw,2,0.4544869541052148,0.6043872041349443,0.3789178118957256,0.8286985539488321
35,beta,1,64,1.0,raw,2,0.4348640906195536,0.6109395512591002,0.3894350237068957,0.8222854100621929
3,beta,1,64,1.0,raw,2,0.4468861598508693,0.5897410176503894,0.391347312677694,0.8251386218396215
13,beta,1,64,1.0,raw,2,0.4624714784591326,0.5957069645594236,0.3616491798745466,0.8711943003682779
6,beta,1,64,1.0,raw,2,0.4483525258810873,0.6018779091859029,0.3817944126038036,0.8141708680757548
41,beta,1,64,1.0,raw,2,0.4443805378757935,0.6294988242474286,0.3799751189205019,0.8331307900805048
21,beta,1,64,1.0,raw,2,0.4398517072645563,0.6330003463416924,0.3645331847805408,0.8487621396438276
7,beta,1,64,1.0,raw,2,0.4422868704599425,0.62052133091132,0.3827721905408196,0.8230492925409534
38,beta,1,64,1.0,raw,2,0.4385135864395285,0.5980981488346054,0.3644400133266411,0.8464014679528185
19,beta,1,64,1.0,raw,2,0.4454985112979903,0.5943571293021114,0.378737225143981,0.847765873015873
10,beta,1,64,1.0,raw,2,0.4450849319695467,0.5982933530901072,0.380165681232032,0.8356910575094805
11,beta,1,64,1.0,raw,2,0.4551588486225029,0.5926843208230139,0.3783179169334305,0.841533251231527
34,beta,1,64,1.0,raw,2,0.4548073646671717,0.5887455206485057,0.3931466346512756,0.8148299684326215
27,beta,1,64,1.0,raw,2,0.4596089597729654,0.5864781636875722,0.3543739016413276,0.8692256410799072
26,beta,1,64,1.0,raw,2,0.4556453427926403,0.5813395608229985,0.3531659752357583,0.8651194233804226
47,beta,1,64,1.0,raw,2,0.4386188641497035,0.5998332286956959,0.3589814353050435,0.860816915158675
22,beta,1,64,1.0,raw,2,0.4421191914235898,0.6407803699325499,0.3673512519774592,0.8467052371187709
15,beta,1,64,1.0,raw,2,0.4542139057941719,0.5972339800246511,0.389233877744836,0.8314057931212743
33,beta,1,64,1.0,raw,2,0.4407835424905178,0.612841377198643,0.3637989621129784,0.8603111146933183
9,beta,1,64,1.0,raw,2,0.4450982900359972,0.6080275624461671,0.3700273349368962,0.8407719264480639
29,beta,1,64,1.0,raw,2,0.4372542406283287,0.6128520029144227,0.36494638441129,0.8424164038362513
5,beta,1,64,1.0,raw,2,0.4270213380647986,0.6113690561049262,0.3763358839049686,0.8352788743799979
1,beta,1,64,1.0,raw,2,0.4524575777084701,0.5996624409829362,0.3690768191784155,0.8468119677274764
25,beta,1,64,1.0,raw,2,0.4432252185195934,0.6076685279719756,0.3779557881965407,0.845781540863508
37,beta,1,64,1.0,raw,2,0.4504236068626125,0.5985311227457825,0.3748723647345212,0.8426773418786198
49,beta,1,64,1.0,raw,2,0.4616355620962134,0.5883473241088283,0.361456008137783,0.8589718530101642
16,beta,1,64,1.0,raw,3,0.4368233386589144,0.6184454616728503,0.3877940208403495,0.8222968047868122
28,beta,1,64,1.0,raw,3,0.449730921140775,0.6208869441534945,0.3644614992477766,0.8493658324557631
32,beta,1,64,1.0,raw,3,0.4476907367304375,0.5957203417350077,0.3638631201049381,0.8617387458415862
40,beta,1,64,1.0,raw,3,0.4402529748949337,0.6041405670653869,0.3786330073553001,0.8343360438863767
36,beta,1,64,1.0,raw,3,0.45495829826029,0.5907976138352173,0.3856881405595261,0.8239728345169052
20,beta,1,64,1.0,raw,3,0.4291439259470043,0.6021116986578952,0.381555791072616,0.8223981217614522
24,beta,1,64,1.0,raw,3,0.4413128644344487,0.6084175399201597,0.3737394484813489,0.8533526332487309
12,beta,1,64,1.0,raw,3,0.4445845861902909,0.5855110254520719,0.3830723950736693,0.8432640638731875
