seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
2,beta,54,none,1.0,1.0,raw,none,,2,0.2866099938707939,0.6003999806655872,0.2218761581739903,0.9005955224899325
2,beta,54,none,1.0,1.0,raw,none,,3,0.2919763796810892,0.6327126181211783,0.2185307323428404,0.9053904170363798
1,beta,54,none,1.0,1.0,raw,none,,2,0.3051665403874349,0.5949233589539712,0.2146037234800553,0.9092275835292596
2,beta,54,none,1.0,1.0,raw,none,,4,0.29488833659884,0.5954193553584519,0.2162553967232469,0.912046319363866
3,beta,54,none,1.0,1.0,raw,none,,2,0.2910710096460716,0.5683697194199243,0.2241572265752634,0.9048056320783592
6,beta,54,none,1.0,1.0,raw,none,,2,0.2986266260897218,0.5833907699376812,0.2190908093193212,0.902163632830213
1,beta,54,none,1.0,1.0,raw,none,,3,0.306701411157004,0.5758808934829344,0.2136781457960657,0.9122279502167772
7,beta,54,none,1.0,1.0,raw,none,,2,0.293290292400286,0.576005098629221,0.2113269901068881,0.9065499160049356
2,beta,54,none,1.0,1.0,raw,none,,5,0.2959250384670799,0.6000676704449331,0.2165479175672723,0.9110768889495596
3,beta,54,none,1.0,1.0,raw,none,,3,0.2968806341540115,0.5980572194199243,0.2257482762001607,0.9032066800661842
5,beta,54,none,1.0,1.0,raw,none,,2,0.2966046482640574,0.5805207366748975,0.2385543836857479,0.9050010484826956
6,beta,54,none,1.0,1.0,raw,none,,3,0.3000230770374635,0.5744647626432325,0.2178920713522345,0.9080067370603097
1,beta,54,none,1.0,1.0,raw,none,,4,0.3112622304987599,0.5773036487322202,0.2121121408131157,0.9152477297728696
0,beta,54,none,1.0,1.0,raw,none,,2,0.3093714872796591,0.5778704236151044,0.2244859107318058,0.9011752136752136
7,beta,54,none,1.0,1.0,raw,none,,3,0.2967584531796474,0.5674168338348379,0.2093074921054168,0.911031068616853
2,beta,54,none,1.0,1.0,raw,none,,6,0.2972530542791032,0.6065084467216086,0.2163028414889253,0.9073399426660296
3,beta,54,none,1.0,1.0,raw,none,,4,0.2957324831056527,0.5954248108448928,0.2240051435003521,0.9038595319587056
5,beta,54,none,1.0,1.0,raw,none,,3,0.2932425427590298,0.6122627117311231,0.2188765211019812,0.9049603930312278
6,beta,54,none,1.0,1.0,raw,none,,4,0.3038708796180617,0.5529960368743,0.2185875425623055,0.9116948457170004
7,beta,54,none,1.0,1.0,raw,none,,4,0.2983051910504039,0.581183132731528,0.2093341253721485,0.90937028125073
1,beta,54,none,1.0,1.0,raw,none,,5,0.3199826728890647,0.544182716376594,0.2436683894131625,0.9107568861758808
0,beta,54,none,1.0,1.0,raw,none,,3,0.3161777330463374,0.5596926713947991,0.2237911247042543,0.9060470085470084
2,beta,54,none,1.0,1.0,raw,none,,7,0.2983226365341924,0.6236556541073544,0.2158333096970603,0.9104327349668964
3,beta,54,none,1.0,1.0,raw,none,,5,0.3002192957374724,0.6005851986128625,0.2222439394999916,0.9114775643701264
6,beta,54,none,1.0,1.0,raw,none,,5,0.3041680505255132,0.5787976364837311,0.2163793047851938,0.9142385178467318
5,beta,54,none,1.0,1.0,raw,none,,4,0.2934725054375812,0.5882311309626788,0.220773964037477,0.9037428692477886
7,beta,54,none,1.0,1.0,raw,none,,5,0.2980979775631777,0.5733136910732196,0.2147168304780612,0.903761407294297
4,beta,54,none,1.0,1.0,raw,none,,2,0.2952393723827289,0.5968080314570814,0.2231274521049159,0.8948566023022889
1,beta,54,none,1.0,1.0,raw,none,,6,0.3122523280011905,0.5730004122861265,0.2176753451863675,0.911246521861047
0,beta,54,none,1.0,1.0,raw,none,,4,0.3122222261904444,0.5679529263305859,0.2231591635149124,0.9008226495726496
2,beta,54,none,1.0,1.0,raw,none,,8,0.2979278966925639,0.6268700002416802,0.2173442888698849,0.9093363934202444
3,beta,54,none,1.0,1.0,raw,none,,6,0.3125518398202385,0.5879255989911728,0.2487561904913289,0.907235097317742
6,beta,54,none,1.0,1.0,raw,none,,6,0.3061966567390182,0.5709611297780075,0.2162264803681478,0.913534581416942
5,beta,54,none,1.0,1.0,raw,none,,5,0.2973245680089725,0.5832592831417203,0.2187432049649584,0.9038284596719318
7,beta,54,none,1.0,1.0,raw,none,,6,0.3015931800692233,0.5902185723838181,0.2129338246882923,0.909633628608018
1,beta,54,none,1.0,1.0,raw,none,,7,0.3111280724690612,0.5770662160968283,0.213510494554382,0.9153814628674964
4,beta,54,none,1.0,1.0,raw,none,,3,0.2980125742481984,0.582323246669453,0.2217606972040937,0.8970936958703254
0,beta,54,none,1.0,1.0,raw,none,,5,0.3340248953348376,0.574110679828765,0.2638516413741883,0.911013888888889
2,beta,54,none,1.0,1.0,raw,none,,9,0.3009758728336302,0.5769670751061379,0.2189439696952212,0.9078475871954136
9,beta,54,none,1.0,1.0,raw,none,,2,0.2915837419791754,0.5901927568026609,0.2273727431277046,0.8881017257039057
3,beta,54,none,1.0,1.0,raw,none,,7,0.3000385602369004,0.5968237704918032,0.222754849804423,0.9044631523970368
28,beta,54,none,1.0,1.0,raw,none,,2,0.3140779946903242,0.5597411712161975,0.21989631029948,0.8944964083421949
6,beta,54,none,1.0,1.0,raw,none,,7,0.3057061553344742,0.5787922518020735,0.2160349766511776,0.9144566085811144
5,beta,54,none,1.0,1.0,raw,none,,6,0.2964640332708571,0.584427048110344,0.2192386635689917,0.907508847910096
7,beta,54,none,1.0,1.0,raw,none,,7,0.3038699601578112,0.5760949515212304,0.2134237613277633,0.9058766812286428
23,beta,54,none,1.0,1.0,raw,none,,2,0.3016473388912696,0.5834072212242003,0.2260073981187178,0.8914096633256231
12,beta,54,none,1.0,1.0,raw,none,,2,0.3017734165539762,0.605698192819043,0.2243298740354648,0.8882387710639243
4,beta,54,none,1.0,1.0,raw,none,,4,0.2985965105425205,0.590672439749869,0.2215887042638376,0.9022219665543858
2,beta,54,none,1.0,1.0,raw,none,,10,0.3013880170544868,0.6069172889930798,0.2199286824014683,0.9038418879257388
1,beta,54,none,1.0,1.0,raw,none,,8,0.3124445150709193,0.5603189327679123,0.2159441769419179,0.9107266883803198
0,beta,54,none,1.0,1.0,raw,none,,6,0.3179923088662624,0.571528975784295,0.2202718369178371,0.9137179487179484
3,beta,54,none,1.0,1.0,raw,none,,8,0.3035342693125668,0.5719439627994956,0.224929887722295,0.9057945421581786
9,beta,54,none,1.0,1.0,raw,none,,3,0.2943482156583467,0.5896155479282403,0.2250026576891869,0.8929345415372916
10,beta,54,none,1.0,1.0,raw,none,,2,0.3071964595958849,0.5841073251536106,0.2477307219703641,0.8864274417189221
16,beta,54,none,1.0,1.0,raw,none,,2,0.3003830689272359,0.5678106394666904,0.213855037605369,0.9069405218155616
8,beta,54,none,1.0,1.0,raw,none,,2,0.2959822985971933,0.5775405007363771,0.2294897850397851,0.8964667478809925
28,beta,54,none,1.0,1.0,raw,none,,3,0.3180263743567069,0.5558296735042553,0.2399798650043971,0.8932062327741488
6,beta,54,none,1.0,1.0,raw,none,,8,0.307805115954911,0.5820876769765372,0.2163255396420171,0.9159443760661612
7,beta,54,none,1.0,1.0,raw,none,,8,0.3059835379253587,0.576968405215647,0.213365663514689,0.9056430666375004
5,beta,54,none,1.0,1.0,raw,none,,7,0.2988917089894608,0.5801491750939716,0.2188036716557597,0.9090965502779548
23,beta,54,none,1.0,1.0,raw,none,,3,0.30402851979295,0.5981584567582363,0.2271539023243006,0.8953696564722009
40,beta,54,none,1.0,1.0,raw,none,,2,0.3056892530889788,0.5791488947058381,0.2162509092135416,0.907743788882242
2,beta,54,none,1.0,1.0,raw,none,,11,0.30295372676342,0.6046555654912955,0.2185035236596094,0.90900791754829
12,beta,54,none,1.0,1.0,raw,none,,3,0.3021016677137695,0.5843145450203009,0.2214403919501639,0.8926281333154088
3,beta,54,none,1.0,1.0,raw,none,,9,0.3027698249980344,0.589310766078184,0.2226834029656707,0.9070082045288655
4,beta,54,none,1.0,1.0,raw,none,,5,0.3023689895267484,0.5884324618250139,0.2226187774847748,0.9012355148191472
