seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
0,beta,1,32,0.7,raw,32,0.6010684821407465,0.4533057181307158,12,2,30,2
3,beta,1,32,0.7,raw,32,0.6485626085278795,0.4555987543885315,27,2,30,2
39,beta,1,32,0.7,raw,32,0.6275575447570332,0.4338599410327282,29,2,30,2
43,beta,1,32,0.7,raw,32,0.6290849673202615,0.4393527954861351,18,2,30,2
17,beta,1,32,0.7,raw,32,0.5457724248458065,0.4529714488606683,30,2,30,2
7,beta,1,32,0.7,raw,32,0.5639983388495274,0.4712080878432713,5,2,30,2
13,beta,1,32,0.7,raw,32,0.6099880382775119,0.4549334054462086,9,2,30,2
11,beta,1,32,0.7,raw,32,0.621427650018177,0.4601899890803848,24,2,30,2
23,beta,1,32,0.7,raw,32,0.5480649790759657,0.458435119539515,29,2,30,2
35,beta,1,32,0.7,raw,32,0.6242930342727316,0.4470953138167712,29,2,30,2
31,beta,1,32,0.7,raw,32,0.5837908207754566,0.4414214072536747,15,2,30,2
27,beta,1,32,0.7,raw,32,0.6512567632353948,0.4580213955489765,22,2,30,2
19,beta,1,32,0.7,raw,32,0.5696889157354275,0.4588957193664602,2,2,30,2
15,beta,1,32,0.7,raw,32,0.5499968344412789,0.4555899071228154,25,2,30,2
47,beta,1,32,0.7,raw,32,0.6195886774665706,0.4517949578450513,20,2,30,2
49,beta,1,32,0.7,raw,32,0.5857892335766424,0.4479444424940295,23,2,30,2
6,beta,1,32,0.7,raw,32,0.5761746788105435,0.4474743351955751,30,2,30,2
26,beta,1,32,0.7,raw,32,0.5931389563808862,0.4546572658803562,13,2,30,2
2,beta,1,32,0.7,raw,32,0.5681290736717362,0.4621135772746178,4,2,30,2
18,beta,1,32,0.7,raw,32,0.534607706732805,0.4660525272975727,30,2,30,2
34,beta,1,32,0.7,raw,32,0.5639464922016473,0.4534313383150416,30,2,30,2
10,beta,1,32,0.7,raw,32,0.5784356227162941,0.4387597102261745,19,2,30,2
30,beta,1,32,0.7,raw,32,0.5771939068787124,0.452923154269759,19,2,30,2
38,beta,1,32,0.7,raw,32,0.6153064561337942,0.4591691477161032,13,2,30,2
46,beta,1,32,0.7,raw,32,0.5561565304087737,0.4615298037870846,21,2,30,2
42,beta,1,32,0.7,raw,32,0.616561181434599,0.4555850009864431,3,2,30,2
14,beta,1,32,0.7,raw,32,0.5686481402897088,0.445845268511631,18,2,30,2
22,beta,1,32,0.7,raw,32,0.6378836463582225,0.4395010180336767,27,2,30,2
9,beta,1,32,0.7,raw,32,0.546159505059154,0.468917848417534,4,2,30,2
37,beta,1,32,0.7,raw,32,0.5968997066282135,0.4496993272351353,27,2,30,2
41,beta,1,32,0.7,raw,32,0.5878804194862883,0.4392439959207446,6,2,30,2
44,beta,1,32,0.7,raw,32,0.573650975889782,0.4483998505475121,29,2,30,2
8,beta,1,32,0.7,raw,32,0.5865665363487901,0.4678338794244139,11,2,30,2
45,beta,1,32,0.7,raw,32,0.5946464646464646,0.4541084206996391,10,2,30,2
21,beta,1,32,0.7,raw,32,0.5771764848631924,0.4547791215014158,29,2,30,2
25,beta,1,32,0.7,raw,32,0.5895371961200774,0.4360506881561903,27,2,30,2
12,beta,1,32,0.7,raw,32,0.5838116959663779,0.4551170234264065,5,2,30,2
5,beta,1,32,0.7,raw,32,0.6130724479140769,0.4449053124082117,30,2,30,2
16,beta,1,32,0.7,raw,32,0.5775685852608929,0.453972894631409,20,2,30,2
1,beta,1,32,0.7,raw,32,0.5966875772264995,0.4473684101189621,26,2,30,2
40,beta,1,32,0.7,raw,32,0.5939734299516909,0.4569711890247834,22,2,30,2
29,beta,1,32,0.7,raw,32,0.628088803088803,0.4503728884590024,8,2,30,2
32,beta,1,32,0.7,raw,32,0.6148255813953488,0.4468289871802444,3,2,30,2
33,beta,1,32,0.7,raw,32,0.6135494402985074,0.4411517396942082,27,2,30,2
28,beta,1,32,0.7,raw,32,0.579717791411043,0.4529253421129212,15,2,30,2
4,beta,1,32,0.7,raw,32,0.6281141219029417,0.449935093145852,26,2,30,2
20,beta,1,32,0.7,raw,32,0.5871782721468476,0.4407331516563864,6,2,30,2
36,beta,1,32,0.7,raw,32,0.5604257491850281,0.4472099002956522,27,2,30,2
24,beta,1,32,0.7,raw,32,0.6,0.4419182196743358,12,2,30,2
48,beta,1,32,0.7,raw,32,0.58580322265625,0.44789454124571043,17,2,30,2
