seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_mirt,rmse_mirt,selected_mirt_dim,mirt_sweep_min,mirt_sweep_max,mirt_selection_version
5,beta,1,16,0.5,raw,16,0.6192719065842409,0.4400600396179499,14,2,30,2
1,beta,1,16,0.5,raw,16,0.5124183006535947,0.4470523342319086,14,2,30,2
0,beta,1,16,0.5,raw,16,0.543419708368162,0.4600631211604021,9,2,30,2
18,beta,1,16,0.5,raw,16,0.5845915602013163,0.4607000547568419,17,2,30,2
2,beta,1,16,0.5,raw,16,0.5501152073732719,0.453654210407097,18,2,30,2
30,beta,1,16,0.5,raw,16,0.5036049382716049,0.4444802018606419,19,2,30,2
11,beta,1,16,0.5,raw,16,0.6735638699924414,0.4473821829629284,8,2,30,2
47,beta,1,16,0.5,raw,16,0.459873086972751,0.4567091206003011,29,2,30,2
46,beta,1,16,0.5,raw,16,0.6192546583850931,0.428693314800544,10,2,30,2
35,beta,1,16,0.5,raw,16,0.605631010211163,0.4668138093949153,2,2,30,2
22,beta,1,16,0.5,raw,16,0.5695179715798273,0.4862036028548053,26,2,30,2
15,beta,1,16,0.5,raw,16,0.5880263825469304,0.4617661446969315,7,2,30,2
26,beta,1,16,0.5,raw,16,0.5737476808905381,0.4652291311229546,12,2,30,2
31,beta,1,16,0.5,raw,16,0.6043853073463269,0.4532631137432093,28,2,30,2
38,beta,1,16,0.5,raw,16,0.5790610599078341,0.4489645197088829,15,2,30,2
43,beta,1,16,0.5,raw,16,0.5868573797678275,0.4468640686245369,15,2,30,2
6,beta,1,16,0.5,raw,16,0.571003993684406,0.458342570153997,25,2,30,2
23,beta,1,16,0.5,raw,16,0.5635033722808018,0.4443605856294625,18,2,30,2
14,beta,1,16,0.5,raw,16,0.4729959399490133,0.44581244663381,18,2,30,2
10,beta,1,16,0.5,raw,16,0.6354166666666666,0.4325124988513903,11,2,30,2
3,beta,1,16,0.5,raw,16,0.6821499013806707,0.4332536961969578,17,2,30,2
39,beta,1,16,0.5,raw,16,0.5878301886792453,0.4639317035983592,28,2,30,2
34,beta,1,16,0.5,raw,16,0.5912254991756731,0.4400416184921293,8,2,30,2
27,beta,1,16,0.5,raw,16,0.5854978354978355,0.4391515417528631,29,2,30,2
42,beta,1,16,0.5,raw,16,0.6107142857142858,0.4268089106715083,5,2,30,2
7,beta,1,16,0.5,raw,16,0.6237901664730933,0.4573433780179923,5,2,30,2
19,beta,1,16,0.5,raw,16,0.5983606557377049,0.4476321854705736,29,2,30,2
37,beta,1,16,0.5,raw,16,0.5891891891891892,0.4439067234733658,3,2,30,2
17,beta,1,16,0.5,raw,16,0.6143104776579352,0.4516636038983703,20,2,30,2
29,beta,1,16,0.5,raw,16,0.5833025147928994,0.4562910068060036,6,2,30,2
49,beta,1,16,0.5,raw,16,0.5315417256011316,0.4599210069822165,26,2,30,2
25,beta,1,16,0.5,raw,16,0.6343954248366013,0.4344094996851148,20,2,30,2
4,beta,1,16,0.5,raw,16,0.5871604938271605,0.4501888084355535,15,2,30,2
45,beta,1,16,0.5,raw,16,0.636542046904131,0.4376575833306776,21,2,30,2
24,beta,1,16,0.5,raw,16,0.5771743568803593,0.4588800189918783,7,2,30,2
41,beta,1,16,0.5,raw,16,0.6487804878048781,0.4339065969628556,30,2,30,2
13,beta,1,16,0.5,raw,16,0.5952351097178684,0.4234684943366656,13,2,30,2
33,beta,1,16,0.5,raw,16,0.5690962099125364,0.4417155540898542,13,2,30,2
8,beta,1,16,0.5,raw,16,0.5494579945799458,0.4544495592506967,26,2,30,2
20,beta,1,16,0.5,raw,16,0.5299145299145299,0.4522853009768598,25,2,30,2
21,beta,1,16,0.5,raw,16,0.6280721966205838,0.4478022758291033,24,2,30,2
9,beta,1,16,0.5,raw,16,0.53583984375,0.446647033031563,27,2,30,2
16,beta,1,16,0.5,raw,16,0.4791012558869701,0.4378907298105813,27,2,30,2
32,beta,1,16,0.5,raw,16,0.5856144437973209,0.4618271469703155,18,2,30,2
40,beta,1,16,0.5,raw,16,0.6165546845837999,0.4442841719771238,29,2,30,2
12,beta,1,16,0.5,raw,16,0.6414620535714285,0.4597634055344156,4,2,30,2
48,beta,1,16,0.5,raw,16,0.5273654916512058,0.4474244814291095,30,2,30,2
44,beta,1,16,0.5,raw,16,0.6743674367436743,0.4452708542741581,10,2,30,2
36,beta,1,16,0.5,raw,16,0.6112994350282486,0.4501297048562783,4,2,30,2
28,beta,1,16,0.5,raw,16,0.592454587796926,0.4445353804465142,12,2,30,2
