seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.573496075659338,0.4941941937144875
1,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5566908643841746,0.5256758699056966
3,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.6039028515523522,0.4922248735316386
2,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.579051901116291,0.4837698078289486
4,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5626921198540608,0.5100285812858777
23,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.549103139013453,0.4996997259432408
38,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.5237146552025445,0.5190884416816421
8,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5498899371069182,0.5057153091601191
7,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5678829966329967,0.4988129651567312
12,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5844450358424969,0.4833935053409999
16,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5899002188961855,0.502341806458411
10,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.6040348101265822,0.4991254011821782
28,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.589306307661452,0.5148977584180345
6,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5756321415723022,0.5159437754738648
32,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5648153283052352,0.4904370743754662
24,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5840838436803693,0.518349673447019
9,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.5668934446057087,0.4862130729902385
20,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.5601383181317028,0.4730123801849214
36,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.6006264222007167,0.4993373831377616
40,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5497573312581914,0.4967935537367312
44,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.554062012437647,0.4830336610485001
48,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5955404179164671,0.4912589108530094
11,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5619671558350803,0.5128141719551423
14,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.6134461772537086,0.4552634684462542
27,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5618515402796138,0.5016455691464804
15,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,10,0.6261954861388022,0.4595924083554997
33,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5487280448585801,0.5201772244763236
22,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.6063715326177864,0.4893069975413608
39,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.590706155632985,0.4953314563962528
26,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5552723108245674,0.5237842379283876
19,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5931840672934191,0.4842902540088775
47,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5664814881401844,0.476722580960915
17,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.6163282913391388,0.501791842781502
18,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.603710522445212,0.4827785177524521
30,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5627025163736642,0.4998632929595539
42,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5501217763875992,0.500969037153747
35,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.6095438244485187,0.498301003639639
34,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.5819430214688214,0.5029900375748524
46,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.565349929397814,0.5052991732961452
5,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.558281131622226,0.5295718840505185
21,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5596177939720212,0.4909401482814795
25,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,10,0.5836023675006726,0.4898291048723203
13,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5901352231997394,0.4989408659880592
45,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5602456799299816,0.5136036700667959
41,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.576653767634602,0.4821905284101675
37,bernoulli,54,none,1.0,0.1,raw,none,,54,30.0,10,0.5797301462436227,0.4923811032221298
49,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.574535993992061,0.5094045478348199
31,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5571038163693152,0.4814401127223006
43,bernoulli,54,none,1.0,0.1,raw,none,,54,31.0,10,0.5567714411974664,0.4825840573149247
29,bernoulli,54,none,1.0,0.1,raw,none,,54,29.0,10,0.5766632962588474,0.49846804892936875
