seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,1,max,1.0,1.0,pca,max,0.7589127586355848,0.3787378743248184
20,bernoulli,1,max,1.0,1.0,pca,max,0.7505089137005736,0.3733903791314502
24,bernoulli,1,max,1.0,1.0,pca,max,0.7158596365375418,0.4236326865745206
12,bernoulli,1,max,1.0,1.0,pca,max,0.6471899841017488,0.3923676339266508
16,bernoulli,1,max,1.0,1.0,pca,max,0.753930055401662,0.3838253246774358
8,bernoulli,1,max,1.0,1.0,pca,max,0.6880845811833632,0.3872944563583415
4,bernoulli,1,max,1.0,1.0,pca,max,0.7294594636659352,0.3832852500150071
40,bernoulli,1,max,1.0,1.0,pca,max,0.7454922027290447,0.3558884333482633
32,bernoulli,1,max,1.0,1.0,pca,max,0.665727037820061,0.3820788691199921
36,bernoulli,1,max,1.0,1.0,pca,max,0.6928116851549035,0.3908751449743282
28,bernoulli,1,max,1.0,1.0,pca,max,0.7165911237016054,0.4057826324838877
48,bernoulli,1,max,1.0,1.0,pca,max,0.7391947624419745,0.3544196903299499
44,bernoulli,1,max,1.0,1.0,pca,max,0.7059559559559561,0.3548050227799386
1,bernoulli,1,max,1.0,1.0,pca,max,0.7009165546040059,0.3943389763981875
2,bernoulli,1,max,1.0,1.0,pca,max,0.7794452887537995,0.3625272699490597
5,bernoulli,1,max,1.0,1.0,pca,max,0.6606798758513157,0.3980044273976057
22,bernoulli,1,max,1.0,1.0,pca,max,0.7903496023575957,0.3769905980908398
7,bernoulli,1,max,1.0,1.0,pca,max,0.7543896054143787,0.351433995391044
9,bernoulli,1,max,1.0,1.0,pca,max,0.7446410472972973,0.3654482414228867
14,bernoulli,1,max,1.0,1.0,pca,max,0.7765553202708471,0.3516282338042173
15,bernoulli,1,max,1.0,1.0,pca,max,0.7934923750566207,0.3560039557360425
17,bernoulli,1,max,1.0,1.0,pca,max,0.7102029224970311,0.3855734733829329
11,bernoulli,1,max,1.0,1.0,pca,max,0.6910981635813851,0.3976937064646204
27,bernoulli,1,max,1.0,1.0,pca,max,0.7455266987407935,0.3713359042684483
39,bernoulli,1,max,1.0,1.0,pca,max,0.8217478069263708,0.3655079515690695
19,bernoulli,1,max,1.0,1.0,pca,max,0.7492634605885258,0.3571515754929844
41,bernoulli,1,max,1.0,1.0,pca,max,0.7360303425903948,0.3502046748716636
25,bernoulli,1,max,1.0,1.0,pca,max,0.7759764259314753,0.3801588021853972
34,bernoulli,1,max,1.0,1.0,pca,max,0.7204455623427956,0.362224230611209
3,bernoulli,1,max,1.0,1.0,pca,max,0.6808452167627881,0.3902375779578929
21,bernoulli,1,max,1.0,1.0,pca,max,0.6388738191807244,0.3806364531900095
43,bernoulli,1,max,1.0,1.0,pca,max,0.7738631980741864,0.388844264919716
29,bernoulli,1,max,1.0,1.0,pca,max,0.6944779071669716,0.3941939205434888
23,bernoulli,1,max,1.0,1.0,pca,max,0.7219557486592676,0.3916314320576372
31,bernoulli,1,max,1.0,1.0,pca,max,0.7489118263256755,0.3462902944750529
35,bernoulli,1,max,1.0,1.0,pca,max,0.7729481461758637,0.3734275513285439
49,bernoulli,1,max,1.0,1.0,pca,max,0.6768598484848485,0.3865521004464445
13,bernoulli,1,max,1.0,1.0,pca,max,0.7644205576546512,0.3810306457412122
30,bernoulli,1,max,1.0,1.0,pca,max,0.6848878767495199,0.3754430775908373
45,bernoulli,1,max,1.0,1.0,pca,max,0.6778324232918974,0.4151887690995468
18,bernoulli,1,max,1.0,1.0,pca,max,0.7103052126200274,0.3693188232136205
6,bernoulli,1,max,1.0,1.0,pca,max,0.7218001841620627,0.40058017988824
47,bernoulli,1,max,1.0,1.0,pca,max,0.7325030896473048,0.3496029709383944
37,bernoulli,1,max,1.0,1.0,pca,max,0.713036950417578,0.3855881202225559
38,bernoulli,1,max,1.0,1.0,pca,max,0.6879683706526559,0.390463814858782
46,bernoulli,1,max,1.0,1.0,pca,max,0.7157083333333333,0.377499179933933
42,bernoulli,1,max,1.0,1.0,pca,max,0.7773027128908663,0.3572679198504397
33,bernoulli,1,max,1.0,1.0,pca,max,0.684315928999539,0.4022087129809574
26,bernoulli,1,max,1.0,1.0,pca,max,0.6647594330742543,0.4136772522833491
10,bernoulli,1,max,1.0,1.0,pca,max,0.7547348484848485,0.36485523802092207
