seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6776942264255188,0.305779237345844
1,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6151324792451355,0.327043374115246
4,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6385728786616489,0.3148368129486609
25,beta,54,none,1.0,0.5,raw,none,,54,31.0,10,0.713512241054614,0.2765207975810942
2,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.690322804841538,0.2573146492555822
3,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.56966929952078,0.3359689697784366
43,beta,54,none,1.0,0.5,raw,none,,54,31.0,10,0.6919566473660952,0.2672782805077263
8,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.655683962264151,0.2917525159421699
5,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.5953304876471349,0.3268115572329427
9,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.6232492743105951,0.3149327713130086
12,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6151263263988767,0.3209797956311501
7,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6579755892255892,0.2975942907651926
16,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6546273764681044,0.306455702207427
10,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6979526275412351,0.290416946593432
11,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6223658669151332,0.3088872937882432
40,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6113844405307995,0.3178922233063236
28,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.644960054820163,0.3276209024400859
24,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6404238215319751,0.3144546177040828
36,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6583939267125258,0.307926047145255
44,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6237150328520887,0.3060798985188748
20,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.6979315583737333,0.2591335522914457
48,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6341119905225217,0.3149947601783247
32,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.5978699903874594,0.3112442176350667
15,beta,54,none,1.0,0.5,raw,none,,54,31.0,10,0.7137888092068535,0.2603036714822119
14,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6550630332011085,0.2954175207307752
17,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6345798730587986,0.3063979433792453
13,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6781396306014302,0.2931760563134679
6,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6368419474757165,0.3150187079611448
34,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.6535387463326038,0.3122838345568332
29,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6108442871587462,0.3190394316991852
35,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.6770736038560441,0.266088684065168
19,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6445769421078673,0.3002757990200714
31,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6425068455054979,0.309149844668641
30,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6525099103757325,0.2955405081684082
37,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.6128822276505794,0.306550067237314
45,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6117808496320958,0.3208632734910354
23,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.6490740201502533,0.2861883740950142
27,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6190321676080599,0.3016425594731179
21,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.5842893955060975,0.3091893785588104
33,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.5805104312690691,0.3273656437182456
46,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6283048454163189,0.3057156114102269
39,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.689047619047619,0.3043945811825106
49,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6584038346590648,0.2980003610615175
42,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.670071518172784,0.2879674894291841
47,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6201622859060564,0.3222893099317502
38,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.5970705572781698,0.3252174553191549
41,beta,54,none,1.0,0.5,raw,none,,54,30.0,10,0.6119747707120876,0.307385336075009
22,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6426636116531921,0.3221711453746325
18,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6865633035619189,0.299120803319757
26,beta,54,none,1.0,0.5,raw,none,,54,29.0,10,0.6400894977943671,0.3130275326782578
