seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,1.0,raw,54,0.726242242732286,0.3863700489095973
16,bernoulli,54,none,1.0,1.0,raw,54,0.7728220221606649,0.3833309671944003
20,bernoulli,54,none,1.0,1.0,raw,54,0.7637676577632473,0.3712920813360001
4,bernoulli,54,none,1.0,1.0,raw,54,0.6898414032466421,0.3937508636041283
8,bernoulli,54,none,1.0,1.0,raw,54,0.6979843566447085,0.3796932855801066
12,bernoulli,54,none,1.0,1.0,raw,54,0.6368243243243243,0.395368273573808
24,bernoulli,54,none,1.0,1.0,raw,54,0.7218316594930656,0.4140179448177748
28,bernoulli,54,none,1.0,1.0,raw,54,0.7050267548001259,0.4112118171660018
32,bernoulli,54,none,1.0,1.0,raw,54,0.6173235679049632,0.3999010954710467
40,bernoulli,54,none,1.0,1.0,raw,54,0.6916684071289334,0.3664214076178722
44,bernoulli,54,none,1.0,1.0,raw,54,0.6894573144573144,0.3689445903522619
48,bernoulli,54,none,1.0,1.0,raw,54,0.6945867470547984,0.3792883136384126
36,bernoulli,54,none,1.0,1.0,raw,54,0.754898277868623,0.3790047114539888
2,bernoulli,54,none,1.0,1.0,raw,54,0.7784914830293819,0.3666469572289804
6,bernoulli,54,none,1.0,1.0,raw,54,0.7269238358326756,0.3978321301036283
5,bernoulli,54,none,1.0,1.0,raw,54,0.6224092787902858,0.4185600198538674
3,bernoulli,54,none,1.0,1.0,raw,54,0.6132677799695825,0.4164160650359769
14,bernoulli,54,none,1.0,1.0,raw,54,0.710157603555496,0.3672202481215011
10,bernoulli,54,none,1.0,1.0,raw,54,0.7997214795008912,0.3666895472728014
15,bernoulli,54,none,1.0,1.0,raw,54,0.7690434848256077,0.366433810761222
18,bernoulli,54,none,1.0,1.0,raw,54,0.7398956496178719,0.3698747590783905
22,bernoulli,54,none,1.0,1.0,raw,54,0.7184510112631706,0.4032076477376608
7,bernoulli,54,none,1.0,1.0,raw,54,0.7548604903588302,0.3596822420426952
9,bernoulli,54,none,1.0,1.0,raw,54,0.684539695945946,0.3881891406160791
34,bernoulli,54,none,1.0,1.0,raw,54,0.6700246393922282,0.3844570529785919
11,bernoulli,54,none,1.0,1.0,raw,54,0.6618039678442362,0.4067186073774864
13,bernoulli,54,none,1.0,1.0,raw,54,0.7381098485893158,0.3879409703584534
26,bernoulli,54,none,1.0,1.0,raw,54,0.7002897829653336,0.4019605052036911
35,bernoulli,54,none,1.0,1.0,raw,54,0.7364781409246562,0.3757068409679452
1,bernoulli,54,none,1.0,1.0,raw,54,0.6463620921508952,0.4150369262640335
19,bernoulli,54,none,1.0,1.0,raw,54,0.7197004445698962,0.3714227924185547
17,bernoulli,54,none,1.0,1.0,raw,54,0.6956752649942095,0.3893721133717527
38,bernoulli,54,none,1.0,1.0,raw,54,0.6523590472110101,0.4058013052055008
21,bernoulli,54,none,1.0,1.0,raw,54,0.5565630731871141,0.4015452043541692
25,bernoulli,54,none,1.0,1.0,raw,54,0.8070688908866913,0.3664422283931334
27,bernoulli,54,none,1.0,1.0,raw,54,0.6632476538370159,0.392860766338383
39,bernoulli,54,none,1.0,1.0,raw,54,0.7436944802450145,0.3855207169615143
42,bernoulli,54,none,1.0,1.0,raw,54,0.7620349771350884,0.3581561483115596
49,bernoulli,54,none,1.0,1.0,raw,54,0.703409090909091,0.3801091360866912
31,bernoulli,54,none,1.0,1.0,raw,54,0.6715792515532437,0.3760487276648924
23,bernoulli,54,none,1.0,1.0,raw,54,0.7130545756976111,0.3935615595745296
37,bernoulli,54,none,1.0,1.0,raw,54,0.6301204732309781,0.4080893435536443
41,bernoulli,54,none,1.0,1.0,raw,54,0.700075164174381,0.3662715810790509
47,bernoulli,54,none,1.0,1.0,raw,54,0.7292993630573248,0.3577769657464583
46,bernoulli,54,none,1.0,1.0,raw,54,0.6916704545454545,0.3789289015458676
29,bernoulli,54,none,1.0,1.0,raw,54,0.6717083835274171,0.4016083041833819
30,bernoulli,54,none,1.0,1.0,raw,54,0.7044314415151834,0.3681781675029849
45,bernoulli,54,none,1.0,1.0,raw,54,0.6192380177877602,0.4225585133477759
43,bernoulli,54,none,1.0,1.0,raw,54,0.7086242668475442,0.3991016574548491
33,bernoulli,54,none,1.0,1.0,raw,54,0.6480881166436145,0.41260493345445387
