seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5987325047663709,0.4897277311341709
8,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6274933897024639,0.4758166119943868
1,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6290293687076228,0.4772760177732132
10,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6319168666681081,0.4711880540481469
4,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.639676477893691,0.479807514995097
2,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6300536574542802,0.4731819760019407
38,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.614965243648605,0.4829430178424182
16,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6301843472485222,0.4704898018436103
3,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6328434386914279,0.4824314039269958
12,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6202144150124728,0.4701652144150796
20,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6091196114860893,0.473746626245569
24,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6280096738304569,0.4744676448987789
28,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6158828836781188,0.4895355289197948
48,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5539570387189293,0.5121249268568758
40,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6406839502396247,0.472403261560192
32,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6019610235671455,0.4909891799688242
36,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5937407540394973,0.4909084139293039
6,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6042175432540882,0.4889161521662273
44,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6031507738489597,0.4847148502879878
5,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6614807367714495,0.4517448057288775
13,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6434470037971642,0.4713918625175773
27,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5749156138022009,0.5002226929653688
29,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.648637316561845,0.4657911535449565
9,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6492063830305392,0.4625188888094944
7,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6417371770572653,0.4680563085347479
35,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.666329439520291,0.4588877961835533
21,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6271702486304256,0.4745898929569076
11,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6007169667091881,0.4929604893882474
46,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6310951382506127,0.4798772318619947
25,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5754364772291006,0.4903218164768421
14,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5688537267488785,0.4917306747905796
22,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.605164034664195,0.4893866120102019
19,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6327379312245123,0.4697317174680185
43,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5881978717749451,0.4934372702242296
17,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.585980109739369,0.4963186910493171
18,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.643617017980362,0.4766005985477561
31,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6987174312601692,0.4525785604271028
26,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5966535214260896,0.4847502331745438
23,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6205093920752462,0.471309540323865
34,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6473974878149324,0.4687191794117722
39,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6183138910756458,0.4626351468350266
37,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6404212987334716,0.4705712066292808
42,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6638171678087091,0.4691852456248668
30,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.5917314780109946,0.5014667752385666
33,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6329870841225714,0.4740544438290534
47,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6578804360235456,0.4521630534040462
49,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6016444689193066,0.5033056242949354
41,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6017307066437871,0.4869940002412564
15,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.6154005786927237,0.4791196941765669
45,beta,1,max,1.0,0.05,raw,none,,max,286.0,5,0.649745002866654,0.4662240635814362
