seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
42,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.823439351025718,0.4028762145809716
0,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8211050546709301,0.4052299384246945
1,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8216718626476254,0.4051611135700626
2,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8184795989310529,0.4060187598660332
6,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8220706240493626,0.4056448464027571
3,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.825084581569163,0.4032684366702473
5,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8208263329732562,0.404454444734256
7,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.824956957072571,0.4042426547490174
9,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8299419674037684,0.3989052551292986
4,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8242431854343322,0.400793273180297
8,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8220069691993745,0.4037326985895027
16,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8213112748680353,0.4043226924890541
12,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8216121095861447,0.404687977941518
10,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8227764409499381,0.4047888374851456
17,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8221030348629863,0.4054608382847829
13,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8218606489940113,0.4048762017762502
11,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8267560985129758,0.4012134749583272
18,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8277783015392479,0.3998948726491806
14,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8221649147142149,0.4041831736618445
15,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8213570782223154,0.4052104487359825
19,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8162393028053472,0.408036412414068
23,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8208494643429616,0.4051077446551085
22,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.821231424757358,0.4039539412301839
26,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.818388601876181,0.4070280217721801
27,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8207966830277416,0.406891756078946
21,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8257069777111845,0.4020030236296553
24,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.822559568976204,0.4045509608812605
28,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8241609406336993,0.4028935980710233
20,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8191872646672227,0.406303842351097
25,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8255536613762775,0.4010151342392309
29,bernoulli,1,none,1.0,1.0,raw,none,,1,858.0,10,2,0.8163350436573726,0.407861393157066
