seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
0,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.7014758933359334,0.298232051274913
27,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6776709530104554,0.2900167129074465
1,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6391477364056181,0.3141490461183219
2,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.784683610624011,0.2291817208605131
5,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6017355914038103,0.3173238141903787
8,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6801454402515723,0.2851565112805149
4,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6714666704970937,0.3054011618923101
6,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6711728881503435,0.3050434527555679
7,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6989141414141413,0.2772456922592045
12,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.7013295131535735,0.2962013934697015
48,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6535206563657904,0.3153259413796538
16,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6821921841839172,0.2980079740483102
36,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6544084952789475,0.3102599203735364
44,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6659502933614607,0.2901680784633902
20,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.7242473478474174,0.2570915835451446
24,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6870071648721131,0.3009451258714166
11,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6554973212205917,0.2989078864069253
28,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6742754713196951,0.3140844470274517
40,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.659331995412844,0.3127081416284294
32,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6659411047027506,0.2937571408032876
42,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.73723180685206,0.2802699949471791
3,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6327361968615789,0.3134821597161114
15,beta,54,none,1.0,1.0,pca,none,,54,31.0,5,2,0.749026127391739,0.2474555830161691
21,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.620529486106324,0.2988571701395274
31,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.7348436229837847,0.2864885429867659
14,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.7123363038635006,0.2873765390096889
19,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6840722414646214,0.2928972284117509
10,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6775747986191025,0.2950740573149207
23,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.6711927086366548,0.2805806114884082
18,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6723673599805243,0.2913033260185044
26,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6651934170342723,0.3059560946813349
43,beta,54,none,1.0,1.0,pca,none,,54,31.0,5,2,0.6684730264126999,0.272302355813088
13,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.7203486477680026,0.2855534334903772
34,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.6656586177990966,0.3086890302914806
22,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.7132810321996097,0.3044487922875051
47,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6907878177699471,0.3063888731235289
35,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.6850013260917193,0.2670069954818305
39,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.729835075493612,0.3007265387974029
29,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6527982810920122,0.3093662491919062
38,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.6323616790744819,0.3196484497696847
46,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6702195298908591,0.298050323206402
30,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6479726818338504,0.2994672510292094
9,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.6793329704886308,0.3042356123363016
33,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6244825595778016,0.3201935942853764
17,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6787973885228201,0.2890442636253232
41,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.703178037112648,0.2850130976001334
49,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6674942909252533,0.2893957717023443
37,beta,54,none,1.0,1.0,pca,none,,54,30.0,5,2,0.6811875221389568,0.2962240687219882
45,beta,54,none,1.0,1.0,pca,none,,54,29.0,5,2,0.6346907450004178,0.3191360524665917
25,beta,54,none,1.0,1.0,pca,none,,54,31.0,5,2,0.7381658595641646,0.2630510863603464
