agent,scienceagentbench.1,scienceagentbench.12,scienceagentbench.16,scienceagentbench.20,scienceagentbench.24,scienceagentbench.39,scienceagentbench.43,scienceagentbench.44,scienceagentbench.52,scienceagentbench.55,scienceagentbench.56,scienceagentbench.63,scienceagentbench.64,scienceagentbench.69,scienceagentbench.73,scienceagentbench.74,scienceagentbench.84,scienceagentbench.89,scienceagentbench.95,scienceagentbench.96,scienceagentbench.97,scienceagentbench.99,scienceagentbench.100,scienceagentbench.102
scienceagentbench.gpt-5-codex_sab_example_agent,0.7626335620880127,0.4698805809020996,,0.7909942865371704,0.4797945022583008,0.45672085881233215,0.7594104409217834,0.7328136563301086,0.4609026610851288,0.4530338644981384,0.4828394651412964,0.4711722135543823,0.4576908349990845,0.7955155968666077,1.0,0.4501044750213623,0.4597913324832916,0.45742395520210266,0.4602010250091553,1.0,1.0,0.4858373999595642,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5.1-codex_sab_example_agent,0.7860033512115479,0.4698805809020996,0.8239485025405884,1.0,0.4797945022583008,0.45672085881233215,0.7550244331359863,0.4901660978794098,0.4609026610851288,0.4530338644981384,0.4828394651412964,0.4711722135543823,0.4576908349990845,0.8118554353713989,1.0,0.4501044750213623,0.4597913324832916,0.7931163311004639,0.4602010250091553,1.0,1.0,0.4858373999595642,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5_1_sab_example_agent,0.7653455138206482,0.4698805809020996,0.8363290429115295,1.0,0.4797945022583008,0.45672085881233215,0.767702043056488,0.4901660978794098,0.4609026610851288,0.4530338644981384,0.4828394651412964,0.4711722135543823,0.4576908349990845,0.4710586369037628,1.0,0.4501044750213623,0.4597913324832916,0.7896742820739746,0.4602010250091553,1.0,1.0,1.0,0.47787317633628845,0.476518452167511
scienceagentbench.gpt-5_2_sab_example_agent,0.44336584210395813,0.4698805809020996,0.8284085392951965,1.0,0.4797945022583008,0.45672085881233215,0.7717572450637817,0.4901660978794098,0.4609026610851288,0.4530338644981384,1.0,0.4711722135543823,0.4576908349990845,1.0,,0.4501044750213623,0.4597913324832916,0.45742395520210266,0.4602010250091553,1.0,1.0,0.7847609519958496,0.7446086406707764,0.476518452167511
scienceagentbench.gpt-5_sab_example_agent,0.7747316956520081,,0.8245362043380737,,0.4797945022583008,,0.7573903799057007,,,,,,,1.0,,,,,,1.0,0.44135430455207825,,,
scienceagentbench.gpt_4_1_sab_example_agent,0.779733419418335,0.8260629177093506,0.8430953621864319,0.7794196605682373,0.7741193175315857,0.774407684803009,0.7583265900611877,0.7696146368980408,0.8107198476791382,0.7845624685287476,0.7765714526176453,,0.8069705367088318,0.8155100345611572,1.0,0.7946355938911438,0.8292841911315918,0.7877705693244934,0.8312686085700989,1.0,1.0,0.8108252882957458,0.7644907236099243,0.7714002728462219
scienceagentbench.o3-mini_sab_example_agent,0.7755558490753174,0.7931860089302063,1.0,1.0,0.788336992263794,1.0,0.7668562531471252,0.759257972240448,0.4609026610851288,0.7628840804100037,0.7714154124259949,1.0,0.4576908349990845,0.8209868669509888,1.0,0.8042750358581543,0.822393000125885,0.7908821702003479,0.8168088793754578,1.0,0.8036676049232483,0.7661331295967102,0.7593963742256165,0.7531101107597351
scienceagentbench.o4-mini_sab_example_agent,0.7994893193244934,0.8104871511459351,0.8620215654373169,1.0,0.7479724287986755,0.768561065196991,0.777849555015564,0.783187985420227,0.8271433115005493,0.751188337802887,0.7869303822517395,1.0,,1.0,1.0,0.4501044750213623,0.850155234336853,0.8384915590286255,0.8267431855201721,1.0,0.8306267857551575,0.8003514409065247,0.7726551294326782,0.8030966520309448
