seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
0,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6088899233615493,0.5260346163538471
4,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6377190622067671,0.5113838789044817
6,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6219707756252606,0.5182969481902939
1,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6241970798232999,0.5115035674790179
2,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.628922298701663,0.4965874925761326
27,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.5602914441540734,0.5494585862004263
3,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6490382486778994,0.5036510146412683
28,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6543573284961622,0.5069087569711715
24,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.616473325735374,0.5131942501105028
36,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6157109515260323,0.519545877580585
8,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6465337100960793,0.497146076056809
32,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.5968878120206387,0.5248524628824828
20,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6509967133886786,0.488355814008922
16,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6566213967984315,0.4818105492244949
12,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6600604988416935,0.4783846929050121
44,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6012491265377468,0.5207041643823437
40,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6321998954828184,0.5069347718882296
48,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.5584380228250478,0.5496508042500964
5,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6608291265033558,0.475489988576629
11,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6291556288060244,0.5152632860657599
13,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6499751561677792,0.500842457570235
9,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6683277726365009,0.4836486939260672
7,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6996320252390893,0.4651403682869108
29,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6674571410420468,0.4878984094858486
41,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6114911525072009,0.5149222121702794
30,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6072354447776113,0.5229415536812054
14,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.5894885222516283,0.533772845393532
17,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6029070644718793,0.5239271464334497
23,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6501257159521805,0.4929005135828965
18,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6719459256803443,0.4848187321445156
10,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6401205293972089,0.4960156627083621
21,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6126980615254951,0.5171136175207236
15,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6218248980172658,0.5152732053618392
19,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6283640333957897,0.5030494621389244
39,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6588486128008778,0.4842895924733999
43,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.615729218181757,0.5222557449262231
33,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6150720617246984,0.5155249122812314
35,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6900530474489712,0.4683517512702392
31,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.669717133077764,0.4793457460243133
37,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6465862054728062,0.4970941893832892
47,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6694568885600903,0.4755922195677644
42,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6639631759080756,0.4957514205023516
49,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6216672876979743,0.5239092281176132
46,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6280125636680454,0.5132796091549918
45,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6506854455020546,0.4968511701663559
38,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6272387159627975,0.5071670832258793
22,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6065737213260922,0.5206920591124323
26,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6135400638549694,0.5142105816841763
25,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.5749175934590652,0.5338222556152316
34,beta,1,max,1.0,0.25,raw,none,,max,286.0,5,2,0.6513855209874149,0.4987236809777481
