seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
4,bernoulli,1,max,1.0,0.1,raw,max,0.608434109974942,0.4133631540348139
20,bernoulli,1,max,1.0,0.1,raw,max,0.6844657948306706,0.3760306975789317
8,bernoulli,1,max,1.0,0.1,raw,max,0.6306116076075481,0.3998657507916356
12,bernoulli,1,max,1.0,0.1,raw,max,0.6149841017488076,0.3992476734650149
16,bernoulli,1,max,1.0,0.1,raw,max,0.5969390581717452,0.4222122716236567
24,bernoulli,1,max,1.0,0.1,raw,max,0.6171837637494022,0.4464193108143111
0,bernoulli,1,max,1.0,0.1,raw,max,0.6607968207801184,0.4102727270497012
48,bernoulli,1,max,1.0,0.1,raw,max,0.6259593867322595,0.395714788086136
40,bernoulli,1,max,1.0,0.1,raw,max,0.6230332776385408,0.3843703781408303
28,bernoulli,1,max,1.0,0.1,raw,max,0.6338243626062323,0.4299040855402585
36,bernoulli,1,max,1.0,0.1,raw,max,0.6179269604160222,0.4077130894423336
44,bernoulli,1,max,1.0,0.1,raw,max,0.5950146575146575,0.3872373937028839
32,bernoulli,1,max,1.0,0.1,raw,max,0.6228438873787712,0.3862717868005919
18,bernoulli,1,max,1.0,0.1,raw,max,0.6491238813769677,0.3899275657133068
15,bernoulli,1,max,1.0,0.1,raw,max,0.7066284161256228,0.3847102982298626
17,bernoulli,1,max,1.0,0.1,raw,max,0.6229152682397893,0.416508986519244
19,bernoulli,1,max,1.0,0.1,raw,max,0.6709300684496506,0.3741554445624294
23,bernoulli,1,max,1.0,0.1,raw,max,0.6589520777768219,0.4047296207556534
27,bernoulli,1,max,1.0,0.1,raw,max,0.6313034568781184,0.4102818251428605
25,bernoulli,1,max,1.0,0.1,raw,max,0.6246695301834648,0.4248951431958366
3,bernoulli,1,max,1.0,0.1,raw,max,0.6082082247888088,0.4039725509326635
1,bernoulli,1,max,1.0,0.1,raw,max,0.6283353386651568,0.4207524446925257
14,bernoulli,1,max,1.0,0.1,raw,max,0.6709701448814417,0.3734791832169525
22,bernoulli,1,max,1.0,0.1,raw,max,0.5973248287648192,0.4325582666508247
10,bernoulli,1,max,1.0,0.1,raw,max,0.573871063576946,0.4165127251285095
26,bernoulli,1,max,1.0,0.1,raw,max,0.6255177097060485,0.4181755659435605
30,bernoulli,1,max,1.0,0.1,raw,max,0.6610044492710165,0.3868870224571405
11,bernoulli,1,max,1.0,0.1,raw,max,0.6262998746220223,0.4069922525537821
43,bernoulli,1,max,1.0,0.1,raw,max,0.604762664751493,0.4291551586879742
35,bernoulli,1,max,1.0,0.1,raw,max,0.59520586951859,0.4140297318933943
47,bernoulli,1,max,1.0,0.1,raw,max,0.6456982602909022,0.3782485681192812
13,bernoulli,1,max,1.0,0.1,raw,max,0.6415958796436747,0.4206062949274122
38,bernoulli,1,max,1.0,0.1,raw,max,0.6107290233837688,0.4146986339370897
5,bernoulli,1,max,1.0,0.1,raw,max,0.5688260300369209,0.4253531937817946
39,bernoulli,1,max,1.0,0.1,raw,max,0.6537160991698887,0.4112231048961003
21,bernoulli,1,max,1.0,0.1,raw,max,0.5883816855683863,0.3933576180381896
29,bernoulli,1,max,1.0,0.1,raw,max,0.6360668659557698,0.4102103243105134
9,bernoulli,1,max,1.0,0.1,raw,max,0.6187880067567567,0.3989873532762398
41,bernoulli,1,max,1.0,0.1,raw,max,0.6449926813830208,0.3754267053006413
6,bernoulli,1,max,1.0,0.1,raw,max,0.6218955538016312,0.4285759680797077
46,bernoulli,1,max,1.0,0.1,raw,max,0.5964696969696969,0.4033178186224066
2,bernoulli,1,max,1.0,0.1,raw,max,0.6745741514690983,0.3842954328416479
49,bernoulli,1,max,1.0,0.1,raw,max,0.6705075757575758,0.3867623468350353
7,bernoulli,1,max,1.0,0.1,raw,max,0.6032355382454347,0.396368319809705
34,bernoulli,1,max,1.0,0.1,raw,max,0.6256480673476722,0.4041035692212155
45,bernoulli,1,max,1.0,0.1,raw,max,0.6133292026488014,0.4298670133662413
31,bernoulli,1,max,1.0,0.1,raw,max,0.6547735153879497,0.3756813574799511
42,bernoulli,1,max,1.0,0.1,raw,max,0.6551531022123346,0.3971152899806492
37,bernoulli,1,max,1.0,0.1,raw,max,0.6465565155878934,0.4057558245179123
33,bernoulli,1,max,1.0,0.1,raw,max,0.5667970550945136,0.4229901551381585
