seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,0.5,pca,max,0.6533624735154081,0.4860449889792076
40,beta,1,max,1.0,0.5,pca,max,0.6853621775262568,0.4646495605814358
32,beta,1,max,1.0,0.5,pca,max,0.6057938223399805,0.508380982505653
4,beta,1,max,1.0,0.5,pca,max,0.6376959485566043,0.4971225463762514
12,beta,1,max,1.0,0.5,pca,max,0.6983048005557133,0.4481334845352873
20,beta,1,max,1.0,0.5,pca,max,0.6532952100138755,0.4714729693280807
44,beta,1,max,1.0,0.5,pca,max,0.630351781258873,0.4935050163439235
16,beta,1,max,1.0,0.5,pca,max,0.6778103136106579,0.459817544084773
48,beta,1,max,1.0,0.5,pca,max,0.5594362452198852,0.5323910240364633
28,beta,1,max,1.0,0.5,pca,max,0.6653039662062864,0.4838257259418444
36,beta,1,max,1.0,0.5,pca,max,0.6164850987432675,0.5002962367352976
24,beta,1,max,1.0,0.5,pca,max,0.6749304651036577,0.4683879089571951
8,beta,1,max,1.0,0.5,pca,max,0.6702433097977685,0.4707007665298068
37,beta,1,max,1.0,0.5,pca,max,0.6720928942288834,0.4752106488093527
27,beta,1,max,1.0,0.5,pca,max,0.5961787878871857,0.5134148480462027
2,beta,1,max,1.0,0.5,pca,max,0.6594638845038598,0.4713538803886541
19,beta,1,max,1.0,0.5,pca,max,0.6616589055439216,0.4724131975974627
39,beta,1,max,1.0,0.5,pca,max,0.6835513132469763,0.4596849654365751
34,beta,1,max,1.0,0.5,pca,max,0.6789028589442034,0.4734769899120719
6,beta,1,max,1.0,0.5,pca,max,0.6395399174468942,0.4959566722930617
1,beta,1,max,1.0,0.5,pca,max,0.6630826869734949,0.4779196628630732
11,beta,1,max,1.0,0.5,pca,max,0.6606429254683417,0.4783867175798027
3,beta,1,max,1.0,0.5,pca,max,0.6525882425285943,0.4882502431561265
7,beta,1,max,1.0,0.5,pca,max,0.7325853771769888,0.4405516394289724
18,beta,1,max,1.0,0.5,pca,max,0.7191828741932386,0.4517137650300845
13,beta,1,max,1.0,0.5,pca,max,0.6757213726018673,0.4736168298285938
10,beta,1,max,1.0,0.5,pca,max,0.6555761963449587,0.4791350734357355
42,beta,1,max,1.0,0.5,pca,max,0.6927368973246221,0.4598173820513315
15,beta,1,max,1.0,0.5,pca,max,0.6597162929934963,0.4855278815485124
45,beta,1,max,1.0,0.5,pca,max,0.6847277879336378,0.463097956455988
46,beta,1,max,1.0,0.5,pca,max,0.6672207701439951,0.4779147053417523
43,beta,1,max,1.0,0.5,pca,max,0.6295657088644645,0.4976006247724662
5,beta,1,max,1.0,0.5,pca,max,0.6947146440489729,0.4473002724366752
30,beta,1,max,1.0,0.5,pca,max,0.6404891304347827,0.4941936509702541
41,beta,1,max,1.0,0.5,pca,max,0.6674627026034311,0.478965952202707
17,beta,1,max,1.0,0.5,pca,max,0.6219842249657065,0.5003641709683729
21,beta,1,max,1.0,0.5,pca,max,0.6213755443180222,0.4917078708770097
33,beta,1,max,1.0,0.5,pca,max,0.6483013062641318,0.4818480472720673
9,beta,1,max,1.0,0.5,pca,max,0.6670452608250939,0.4713243050011828
47,beta,1,max,1.0,0.5,pca,max,0.7100837457994993,0.4447281835339688
31,beta,1,max,1.0,0.5,pca,max,0.7016745440637264,0.4508169355101534
25,beta,1,max,1.0,0.5,pca,max,0.6092966425520684,0.5001667459918557
26,beta,1,max,1.0,0.5,pca,max,0.6250733171656895,0.4925664774813141
35,beta,1,max,1.0,0.5,pca,max,0.7078961473017535,0.4525603525210624
14,beta,1,max,1.0,0.5,pca,max,0.62149783208514,0.4957380145745478
38,beta,1,max,1.0,0.5,pca,max,0.6646668595533359,0.4693302854276213
22,beta,1,max,1.0,0.5,pca,max,0.6559719613322947,0.4797027498486501
23,beta,1,max,1.0,0.5,pca,max,0.651026362558251,0.4761948652717996
49,beta,1,max,1.0,0.5,pca,max,0.6520924358386726,0.4871695872079096
29,beta,1,max,1.0,0.5,pca,max,0.6818224170425428,0.4698456991832048
