seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,54,none,1.0,0.25,raw,54,0.6173633209025069,0.3167742367145252
24,beta,54,none,1.0,0.25,raw,54,0.632843137254902,0.3066884872112784
20,beta,54,none,1.0,0.25,raw,54,0.666511165258158,0.2967129691807796
28,beta,54,none,1.0,0.25,raw,54,0.6119546742209632,0.3297218679982619
8,beta,54,none,1.0,0.25,raw,54,0.5712798703326444,0.3125512200341329
12,beta,54,none,1.0,0.25,raw,54,0.6040898251192368,0.308453986955353
16,beta,54,none,1.0,0.25,raw,54,0.6922264542936287,0.3062020828751796
4,beta,54,none,1.0,0.25,raw,54,0.6387565952280898,0.2980529854524323
36,beta,54,none,1.0,0.25,raw,54,0.6842525890897306,0.2881148889509364
40,beta,54,none,1.0,0.25,raw,54,0.6067599554441659,0.3206755046589806
48,beta,54,none,1.0,0.25,raw,54,0.6083529063638549,0.3171876747619448
32,beta,54,none,1.0,0.25,raw,54,0.5464906540487937,0.3307320364379529
44,beta,54,none,1.0,0.25,raw,54,0.6045420420420421,0.2992422936243153
3,beta,54,none,1.0,0.25,raw,54,0.5666325347467964,0.3164261823427592
9,beta,54,none,1.0,0.25,raw,54,0.5768285472972973,0.3163524746820804
5,beta,54,none,1.0,0.25,raw,54,0.5654648956356736,0.3360701897741511
13,beta,54,none,1.0,0.25,raw,54,0.6425025510907636,0.2932655738173229
19,beta,54,none,1.0,0.25,raw,54,0.6514933667348811,0.3013049681362481
15,beta,54,none,1.0,0.25,raw,54,0.6600520911973425,0.304248064996495
17,beta,54,none,1.0,0.25,raw,54,0.6005871548805405,0.3088675262345106
18,beta,54,none,1.0,0.25,raw,54,0.6590894245215233,0.2955775267567786
2,beta,54,none,1.0,0.25,raw,54,0.6627089665653495,0.3041889072587094
23,beta,54,none,1.0,0.25,raw,54,0.6364392440276464,0.3016691355358351
21,beta,54,none,1.0,0.25,raw,54,0.5506040800158447,0.3143867280414369
6,beta,54,none,1.0,0.25,raw,54,0.6333431991581162,0.3155259968555621
29,beta,54,none,1.0,0.25,raw,54,0.5910186052737251,0.3281683098502615
11,beta,54,none,1.0,0.25,raw,54,0.5802455933328416,0.3103823915969509
22,beta,54,none,1.0,0.25,raw,54,0.5821525170562352,0.3318388100736064
7,beta,54,none,1.0,0.25,raw,54,0.6810712233431235,0.2922489479036214
27,beta,54,none,1.0,0.25,raw,54,0.6185406272273699,0.3031340514139268
14,beta,54,none,1.0,0.25,raw,54,0.5778685437364515,0.3128985367059246
1,beta,54,none,1.0,0.25,raw,54,0.6244992568476184,0.3161363274508378
10,beta,54,none,1.0,0.25,raw,54,0.6885175282234105,0.3038670178663136
31,beta,54,none,1.0,0.25,raw,54,0.6034713191735299,0.3099483143688469
30,beta,54,none,1.0,0.25,raw,54,0.605777568866449,0.2977581190272271
39,beta,54,none,1.0,0.25,raw,54,0.6327796948405604,0.3189374554817397
35,beta,54,none,1.0,0.25,raw,54,0.6116547220188303,0.304923846203988
47,beta,54,none,1.0,0.25,raw,54,0.6477184142979371,0.2940197340325448
38,beta,54,none,1.0,0.25,raw,54,0.5600040588991364,0.3483912060865312
25,beta,54,none,1.0,0.25,raw,54,0.6421702793593713,0.3164796744030262
34,beta,54,none,1.0,0.25,raw,54,0.6044051468952655,0.305473670529592
49,beta,54,none,1.0,0.25,raw,54,0.5758901515151515,0.316668448892815
33,beta,54,none,1.0,0.25,raw,54,0.564182082757031,0.3314848162027552
26,beta,54,none,1.0,0.25,raw,54,0.6298711776887287,0.3126482611859943
42,beta,54,none,1.0,0.25,raw,54,0.6216359226300828,0.2925492271137672
45,beta,54,none,1.0,0.25,raw,54,0.5822845267139114,0.3360036629572241
46,beta,54,none,1.0,0.25,raw,54,0.5745416666666667,0.3261402822944209
43,beta,54,none,1.0,0.25,raw,54,0.5804106983734323,0.3289661072111834
37,beta,54,none,1.0,0.25,raw,54,0.5605758750369937,0.3162119233349895
41,beta,54,none,1.0,0.25,raw,54,0.6350680433578606,0.29256625183216295
