seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,1.0,pca,max,0.8912562339338219,0.3332089686356476
11,beta,1,max,1.0,1.0,pca,max,0.8974562803606198,0.320266324878655
16,beta,1,max,1.0,1.0,pca,max,0.9098509064085656,0.3060565537016644
4,beta,1,max,1.0,1.0,pca,max,0.8863919247115969,0.328730682668525
36,beta,1,max,1.0,1.0,pca,max,0.8697206463195692,0.3388658792871733
8,beta,1,max,1.0,1.0,pca,max,0.89561783279095,0.3202773516839523
32,beta,1,max,1.0,1.0,pca,max,0.8723525310277507,0.3422877138834042
12,beta,1,max,1.0,1.0,pca,max,0.9144304109335916,0.3030497723072369
1,beta,1,max,1.0,1.0,pca,max,0.8889896239983562,0.3280200336228902
24,beta,1,max,1.0,1.0,pca,max,0.8974153370237707,0.3206261053307946
28,beta,1,max,1.0,1.0,pca,max,0.8980528454654553,0.3270652893074305
44,beta,1,max,1.0,1.0,pca,max,0.8926317711364441,0.3224567771194991
20,beta,1,max,1.0,1.0,pca,max,0.8733148032736764,0.3216128819017798
40,beta,1,max,1.0,1.0,pca,max,0.897381972060773,0.3152759874335517
48,beta,1,max,1.0,1.0,pca,max,0.8550198673518165,0.3548398585507177
33,beta,1,max,1.0,1.0,pca,max,0.8976970518148601,0.3184746609568691
6,beta,1,max,1.0,1.0,pca,max,0.8881398225252046,0.3280494012483267
37,beta,1,max,1.0,1.0,pca,max,0.9100862932111192,0.3103524685192867
2,beta,1,max,1.0,1.0,pca,max,0.8860002244228127,0.3173773779770603
46,beta,1,max,1.0,1.0,pca,max,0.9145789052925856,0.3122024550115965
43,beta,1,max,1.0,1.0,pca,max,0.881401412312485,0.3318949139003044
25,beta,1,max,1.0,1.0,pca,max,0.8689878467223342,0.339105615643255
3,beta,1,max,1.0,1.0,pca,max,0.884160619849957,0.3328065571679733
13,beta,1,max,1.0,1.0,pca,max,0.9105151443478602,0.3133585223364897
14,beta,1,max,1.0,1.0,pca,max,0.8855648779022843,0.3329353813088219
23,beta,1,max,1.0,1.0,pca,max,0.8987556829697191,0.315614734614915
34,beta,1,max,1.0,1.0,pca,max,0.8881144062659133,0.3220018868198557
31,beta,1,max,1.0,1.0,pca,max,0.9196186999356958,0.2952082298514634
29,beta,1,max,1.0,1.0,pca,max,0.9149730306963012,0.3064052504543125
17,beta,1,max,1.0,1.0,pca,max,0.8844314128943758,0.3315068198541067
35,beta,1,max,1.0,1.0,pca,max,0.9117830168586268,0.3123919538634609
27,beta,1,max,1.0,1.0,pca,max,0.8723066392122846,0.3446093027533795
45,beta,1,max,1.0,1.0,pca,max,0.8929558355170935,0.3190000791885911
10,beta,1,max,1.0,1.0,pca,max,0.8897193253044465,0.3179551114618245
49,beta,1,max,1.0,1.0,pca,max,0.8912065264344998,0.3320653673482944
15,beta,1,max,1.0,1.0,pca,max,0.9047989859701272,0.3208532072802225
9,beta,1,max,1.0,1.0,pca,max,0.9041717402951632,0.3092920033070505
39,beta,1,max,1.0,1.0,pca,max,0.8994865096972733,0.303969650225651
19,beta,1,max,1.0,1.0,pca,max,0.9012840295381904,0.3097507540583572
21,beta,1,max,1.0,1.0,pca,max,0.8566196094957158,0.3395114018993372
7,beta,1,max,1.0,1.0,pca,max,0.9269442028823928,0.2934143492368712
5,beta,1,max,1.0,1.0,pca,max,0.90276500353451,0.302782485584577
41,beta,1,max,1.0,1.0,pca,max,0.8961526040244895,0.3220480444469876
47,beta,1,max,1.0,1.0,pca,max,0.9292306568209736,0.2893736685192875
26,beta,1,max,1.0,1.0,pca,max,0.8792523082236169,0.3278629641787074
30,beta,1,max,1.0,1.0,pca,max,0.8857500937031486,0.3389405492694317
22,beta,1,max,1.0,1.0,pca,max,0.8904306945173761,0.3280771652049943
38,beta,1,max,1.0,1.0,pca,max,0.894603694737468,0.3175703580312413
42,beta,1,max,1.0,1.0,pca,max,0.9031139901890396,0.3176381184684848
18,beta,1,max,1.0,1.0,pca,max,0.9154988055437642,0.31165496297823203
