seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
3,beta,54,none,1.0,1.0,pca,none,,2,0.3016321358798987,0.5833439273929216,0.2410149492350151,0.8904344751963855
2,beta,54,none,1.0,1.0,pca,none,,2,0.2614744953970923,0.5647427398314872,0.1719401301179688,0.933772160405838
3,beta,54,none,1.0,1.0,pca,none,,3,0.3016887079510669,0.5839353522847242,0.2439927225336986,0.8809672181244045
11,beta,54,none,1.0,1.0,pca,none,,2,0.2939020929848699,0.588591893780573,0.2183794305834502,0.8895338994377567
2,beta,54,none,1.0,1.0,pca,none,,3,0.263792872040563,0.5657291176596382,0.172057196109638,0.9305473505070267
3,beta,54,none,1.0,1.0,pca,none,,4,0.3034937041822136,0.5874783743001011,0.2427345834024576,0.884301729871593
0,beta,54,none,1.0,1.0,pca,none,,2,0.3081229880501326,0.5692751750922179,0.2192751082519352,0.9047897449222642
1,beta,54,none,1.0,1.0,pca,none,,2,0.3100251067092855,0.556749512353,0.2225120646441895,0.9011220124233824
11,beta,54,none,1.0,1.0,pca,none,,3,0.2980565225782129,0.594830732199705,0.2195450011457027,0.8867828279678158
2,beta,54,none,1.0,1.0,pca,none,,4,0.2695248920962365,0.561230272443437,0.1723438608613613,0.934582427766968
3,beta,54,none,1.0,1.0,pca,none,,5,0.3056286678601181,0.5859777027288455,0.2415341131228427,0.8889005398733304
5,beta,54,none,1.0,1.0,pca,none,,2,0.2944380979683718,0.5945197442578117,0.2272290176251097,0.8968490980009753
0,beta,54,none,1.0,1.0,pca,none,,3,0.3101443915418281,0.5876111084028015,0.222761597724253,0.9029037287254774
6,beta,54,none,1.0,1.0,pca,none,,2,0.3042264653673945,0.5831720144587396,0.218249062463488,0.9079053280084208
11,beta,54,none,1.0,1.0,pca,none,,4,0.3003409990806446,0.6011627455547791,0.2154940387140279,0.8932361510839444
1,beta,54,none,1.0,1.0,pca,none,,3,0.3107795803126864,0.5553115510432822,0.2246123769808304,0.8940130198691841
2,beta,54,none,1.0,1.0,pca,none,,5,0.2683174472577552,0.575229352893375,0.1708452032828808,0.9353032676267026
3,beta,54,none,1.0,1.0,pca,none,,6,0.3073627206584304,0.5879592524831554,0.2385730754311172,0.8899311526685081
5,beta,54,none,1.0,1.0,pca,none,,3,0.2979259835744839,0.6035534120516659,0.2246566142287401,0.903817243620998
4,beta,54,none,1.0,1.0,pca,none,,2,0.3006783098708686,0.5884732875597306,0.2335568692363351,0.8897340686397165
0,beta,54,none,1.0,1.0,pca,none,,4,0.3115499479200723,0.5564682559027608,0.2198055549199065,0.9068641462041488
6,beta,54,none,1.0,1.0,pca,none,,3,0.303637259522055,0.5851742243845615,0.2191307806839983,0.9036330144577568
10,beta,54,none,1.0,1.0,pca,none,,2,0.3021203736364139,0.5893188211226186,0.2448113726063319,0.8963602960754034
11,beta,54,none,1.0,1.0,pca,none,,5,0.3019956743825826,0.5560854880037269,0.2172229291985555,0.8905541348492814
1,beta,54,none,1.0,1.0,pca,none,,4,0.3116817132081044,0.5786947134286472,0.2212797161259773,0.901438253321815
9,beta,54,none,1.0,1.0,pca,none,,2,0.2957684700447303,0.6225296323173681,0.221207801261763,0.9091444445105376
2,beta,54,none,1.0,1.0,pca,none,,6,0.2703447091201668,0.597285188828536,0.1709436574782313,0.9364089167348664
3,beta,54,none,1.0,1.0,pca,none,,7,0.309476049855417,0.5819372205241019,0.240185934315784,0.8882114673649266
4,beta,54,none,1.0,1.0,pca,none,,3,0.3012308995534986,0.5664722724965765,0.23487406684077,0.8861784752734879
6,beta,54,none,1.0,1.0,pca,none,,4,0.3047550199962042,0.5705698696315077,0.2198361526157966,0.9041386747572316
5,beta,54,none,1.0,1.0,pca,none,,4,0.2990000236608502,0.5801966110464365,0.2247154151383655,0.903771534210954
0,beta,54,none,1.0,1.0,pca,none,,5,0.3131588190055394,0.5790068086904241,0.2212096958304061,0.9078840240786454
10,beta,54,none,1.0,1.0,pca,none,,3,0.3006752372291639,0.5833233442015088,0.2288419398822637,0.900926566909846
8,beta,54,none,1.0,1.0,pca,none,,2,0.2936423378328468,0.581375786163522,0.2228899699487965,0.8953699032746254
11,beta,54,none,1.0,1.0,pca,none,,6,0.3194670451791451,0.5611615808680798,0.2539474893971595,0.8911912250844256
1,beta,54,none,1.0,1.0,pca,none,,5,0.3136903740735438,0.5612958160104611,0.2208603746049496,0.9040658809494426
9,beta,54,none,1.0,1.0,pca,none,,3,0.2982221955179583,0.5943093855829704,0.227547641314103,0.8939433595260331
2,beta,54,none,1.0,1.0,pca,none,,7,0.2711764311235993,0.5867959026560028,0.1789931690015494,0.9272981512896532
3,beta,54,none,1.0,1.0,pca,none,,8,0.3079391852964317,0.5760810086281706,0.2416904871740967,0.8832890928809822
6,beta,54,none,1.0,1.0,pca,none,,5,0.305987762553973,0.5710987956760831,0.2193254072560801,0.9037620094321124
4,beta,54,none,1.0,1.0,pca,none,,4,0.3180264329255908,0.6121477204171335,0.2649576274266332,0.8973882277581495
