seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
2,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.716497904281254,0.3709372140100754
5,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6323267180368461,0.4134709252868314
7,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.7033101851851853,0.3797375712718336
0,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.7306220445571102,0.4037714506362099
4,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6758836316278357,0.4048102984195532
11,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,20,0.6844960788881124,0.4026679797345872
14,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.7267610353384412,0.3772220739212331
26,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6760731252120801,0.4185900304329317
10,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.679250974939266,0.3995045976696499
39,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,20,0.7346248548199769,0.3929013681753954
1,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6876756723881017,0.4170280994969461
33,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,20,0.680446524284654,0.4066496130749737
6,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,20,0.6967219433642267,0.4100109569609028
42,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,10,0.7183055569131519,0.3893918217780321
38,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.681810692191315,0.3952950364428249
46,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6751948386291473,0.4011527460843717
30,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6663004136504654,0.3913873100647504
34,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.6990028174917338,0.3979032337790725
31,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.7232624181748171,0.3750771006161177
18,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.7119983364524849,0.3889178164069852
22,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,20,0.6785701839977697,0.4172723619538225
9,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,20,0.636985970004838,0.4083946910159076
3,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6829603303135658,0.4028108348471684
15,bernoulli,54,none,1.0,1.0,sae,none,,54,31.0,50,0.7176658957480875,0.3812635184846138
19,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.7275828797624937,0.3697404781247793
27,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6742458839081841,0.401112329359588
35,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.715585037072912,0.3815841429974564
47,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6878213656466865,0.3862753937222318
23,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.6933579873041756,0.3994073843922349
43,bernoulli,54,none,1.0,1.0,sae,none,,54,31.0,10,0.6533998844231924,0.4205973847380471
45,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6721980569030958,0.4144328997797787
49,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6894397443560623,0.397965038897821
21,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6620190282359764,0.387747926769211
29,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,20,0.7051820020222447,0.3939865052942659
41,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.7040555775617783,0.368602036839403
37,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,20,0.7545784512620931,0.3859088006719536
25,bernoulli,54,none,1.0,1.0,sae,none,,54,31.0,50,0.7486312886736616,0.3886647247730238
13,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,10,0.7200442455111385,0.4087730882114332
17,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6719003844562619,0.3938079284259746
16,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6586386212873763,0.4070163431201905
36,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6881489812465671,0.4116803326860949
28,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.7022705241342426,0.415661674688389
24,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,5,0.678733205246234,0.4445313076562291
12,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,20,0.6717325572177615,0.4058589153268834
44,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6576262992506647,0.388447701680031
48,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6755570539157614,0.3888769519294644
40,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6777830111402359,0.3943399399832474
20,bernoulli,54,none,1.0,1.0,sae,none,,54,30.0,50,0.7581648317445915,0.3650392429275842
32,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6363201530612245,0.3888774309097673
8,bernoulli,54,none,1.0,1.0,sae,none,,54,29.0,50,0.6655070754716981,0.39971453643097793
