seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6875497651895546,0.41822707134908
4,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6572797265075124,0.4323392883941872
1,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6275549879011413,0.4469590614856772
2,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.7888296052350199,0.3671716524316081
25,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,5,0.7214117567931128,0.3981482446912325
3,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6187879658852856,0.4399260625164027
6,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.668825912665102,0.4278382127389725
5,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6003289169761812,0.4522965520240278
8,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6442610062893082,0.4200415862021899
16,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6878395946531551,0.4222425696248287
7,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6727925084175084,0.4012937826708753
28,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6660963196951465,0.4413410746301471
12,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6850078706272721,0.4099257411814453
9,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.6634917755200774,0.4200093910041594
44,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.651429450414222,0.4097986388021438
36,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6265922109172704,0.4470896978745929
20,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.7049661590078233,0.3946395763077134
24,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6617800104070768,0.4504136819884683
32,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6458148476782016,0.4128261858731178
15,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,5,0.7400388935580243,0.3889090231478173
48,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6608745242356263,0.4204876658800009
40,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6498530676605505,0.4158548931114653
18,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6661544157550122,0.4138227524425741
11,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6470378134948366,0.426787875096471
19,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6624393864423552,0.4199377544860477
31,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.7171576177640867,0.391969065989285
23,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.6329654650282452,0.4298631829126431
17,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6687318997790134,0.4136132015875416
30,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6170049120992761,0.419958459014576
14,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6877705627705628,0.4029713152906954
10,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6460850594553126,0.4255669080551055
22,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6937421591859493,0.4240215053716397
29,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6338574317492416,0.4291576239488119
38,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.6440854416632964,0.4222983778991276
13,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.7226230899830222,0.4127208638619811
46,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6645030932338922,0.416523278916175
34,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.6525957015787268,0.4192772286284732
42,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.728632113125784,0.3957233736330973
49,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6428111637316659,0.4258877157390514
45,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6123504083670157,0.4562503795099639
47,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6783976364268334,0.4131551734131827
39,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.7214819976771196,0.406551047800844
41,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.7137694628111764,0.3825465855247755
33,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6260513729694073,0.4435834108540473
27,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6772743660617714,0.4105529864552312
21,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6148861205486348,0.4196273125433359
37,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.6597478114059906,0.4277352981905794
26,bernoulli,54,none,1.0,1.0,pca,none,,54,29.0,5,0.6454402782490669,0.4439796444548405
43,bernoulli,54,none,1.0,1.0,pca,none,,54,31.0,5,0.6657479065867449,0.4224524078707318
35,bernoulli,54,none,1.0,1.0,pca,none,,54,30.0,5,0.6684482420636294,0.4018751767634215
