seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,54,none,1.0,1.0,pca,54,0.7778001756634174,0.2513816325461739
4,beta,54,none,1.0,1.0,pca,54,0.7273816749933854,0.2399560121989893
12,beta,54,none,1.0,1.0,pca,54,0.7081478537360891,0.2434389330291682
24,beta,54,none,1.0,1.0,pca,54,0.7415411286465805,0.265817824666688
36,beta,54,none,1.0,1.0,pca,54,0.7640650550227605,0.235949867758054
8,beta,54,none,1.0,1.0,pca,54,0.7255795625213757,0.2415020533458618
20,beta,54,none,1.0,1.0,pca,54,0.8188421442230583,0.2326682571991639
16,beta,54,none,1.0,1.0,pca,54,0.7321606648199446,0.250022499740926
44,beta,54,none,1.0,1.0,pca,54,0.7131953381953381,0.231887330912387
32,beta,54,none,1.0,1.0,pca,54,0.7063659854357529,0.2422578232710544
40,beta,54,none,1.0,1.0,pca,54,0.7444218184349763,0.2497735935451834
28,beta,54,none,1.0,1.0,pca,54,0.7376644633301859,0.267836341731424
48,beta,54,none,1.0,1.0,pca,54,0.7214958110632317,0.234791092276752
1,beta,54,none,1.0,1.0,pca,54,0.716059169084861,0.2604043607983166
3,beta,54,none,1.0,1.0,pca,54,0.6963890436537217,0.247317533483273
18,beta,54,none,1.0,1.0,pca,54,0.7722009928800052,0.2288986891581705
2,beta,54,none,1.0,1.0,pca,54,0.818254495947315,0.2180497080674564
9,beta,54,none,1.0,1.0,pca,54,0.7016976351351352,0.2437954102300848
17,beta,54,none,1.0,1.0,pca,54,0.7449343138918191,0.2379935982868998
13,beta,54,none,1.0,1.0,pca,54,0.7430706858986734,0.229569937339114
21,beta,54,none,1.0,1.0,pca,54,0.6943518733800064,0.2365801074733098
7,beta,54,none,1.0,1.0,pca,54,0.7744939982122334,0.2304803716024679
6,beta,54,none,1.0,1.0,pca,54,0.7379834254143647,0.2495823142556819
22,beta,54,none,1.0,1.0,pca,54,0.7807584137364929,0.2568483240890111
25,beta,54,none,1.0,1.0,pca,54,0.8185862218226617,0.2498034956652355
10,beta,54,none,1.0,1.0,pca,54,0.7661244800950684,0.2473111241861269
19,beta,54,none,1.0,1.0,pca,54,0.7373950321078259,0.2389302872964355
11,beta,54,none,1.0,1.0,pca,54,0.7262629987462202,0.2443234026504288
5,beta,54,none,1.0,1.0,pca,54,0.6651589367930218,0.2520359849337221
14,beta,54,none,1.0,1.0,pca,54,0.7829289319283208,0.2410459533355297
47,beta,54,none,1.0,1.0,pca,54,0.7372658998003612,0.2335337801091407
31,beta,54,none,1.0,1.0,pca,54,0.7484557867360209,0.2324165295539165
39,beta,54,none,1.0,1.0,pca,54,0.7507171662578472,0.261423870046909
26,beta,54,none,1.0,1.0,pca,54,0.737252238926391,0.2494445381872963
46,beta,54,none,1.0,1.0,pca,54,0.7554772727272726,0.2439415692423223
41,beta,54,none,1.0,1.0,pca,54,0.7195585093757417,0.2384153832793624
38,beta,54,none,1.0,1.0,pca,54,0.6608864936372998,0.2690196641635493
33,beta,54,none,1.0,1.0,pca,54,0.6702901682803135,0.2744770317187633
45,beta,54,none,1.0,1.0,pca,54,0.6943938865868928,0.2596704552493025
15,beta,54,none,1.0,1.0,pca,54,0.8064245810055867,0.2380552549048389
35,beta,54,none,1.0,1.0,pca,54,0.7774079744391932,0.2384756967714734
27,beta,54,none,1.0,1.0,pca,54,0.7309411380375387,0.2416890228895294
30,beta,54,none,1.0,1.0,pca,54,0.7456783720044411,0.2339427936524725
37,beta,54,none,1.0,1.0,pca,54,0.7446097432454867,0.2437988864952856
23,beta,54,none,1.0,1.0,pca,54,0.7830379420115288,0.245329229428297
29,beta,54,none,1.0,1.0,pca,54,0.7168012611728312,0.2619672847781
49,beta,54,none,1.0,1.0,pca,54,0.724939393939394,0.2355220778462056
43,beta,54,none,1.0,1.0,pca,54,0.7713827820558858,0.2491224428721301
42,beta,54,none,1.0,1.0,pca,54,0.7960156346557903,0.2262383065310539
34,beta,54,none,1.0,1.0,pca,54,0.7386171141111852,0.24173945852983728
