n_samples,model_type,seed,lambda_tau,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,0,0.002,2380,0.4538696845554167,0.6966459125589165,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.3074049949646, 4.063069820404053, 4.010074615478516, 3.7628896236419678, 3.643282175064087, 4.123879432678223, 4.32827091217041, 3.9426097869873047, 3.99452805519104, 4.331543445587158, 3.731562614440918, 4.43739128112793, 3.972791910171509, 3.82440185546875, 3.8936941623687744, 3.9088361263275146, 3.778198003768921, 4.06855583190918, 3.942176103591919, 3.8917548656463623, 3.7381482124328613, 4.246798992156982, 3.8657286167144775, 4.001923561096191, 3.74214243888855, 4.1598381996154785, 4.3838348388671875, 4.277130126953125, 4.2019453048706055, 3.8747549057006836]",pca,Pre-max
1,beta,1,0.002,2299,0.4468634517217879,0.6988866344770905,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.3149800300598145, 4.385125160217285, 4.4038896560668945, 4.196981906890869, 3.881683588027954, 4.573879718780518, 3.656036376953125, 4.18527364730835, 4.109992504119873, 3.946199655532837, 3.468421459197998, 3.9326159954071045, 4.037745475769043, 4.100154399871826, 4.124398708343506, 4.452696800231934, 4.060494899749756, 4.051357269287109, 3.925705671310425, 4.290806293487549, 4.332275390625, 4.233714580535889, 3.7250585556030273, 4.298479080200195, 4.017277717590332, 4.316046714782715, 3.7622408866882324, 4.52037239074707, 3.550600290298462, 4.035745143890381]",pca,Pre-max
1,beta,28,0.002,2312,0.4438588693878896,0.7100022034105021,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.563215255737305, 3.6834349632263184, 3.9207139015197754, 4.072421550750732, 3.5907413959503174, 4.113622188568115, 4.094468593597412, 4.004443645477295, 3.625643253326416, 3.994347333908081, 4.404932975769043, 3.581251621246338, 4.383001804351807, 4.116450309753418, 4.106083393096924, 3.7268857955932617, 4.106096267700195, 4.364655017852783, 3.765758991241455, 3.9554171562194824, 3.998380422592163, 4.113895893096924, 3.8796138763427734, 4.02982759475708, 3.873429298400879, 4.155911922454834, 3.851209878921509, 4.37558126449585, 4.609419345855713, 4.332818984985352]",pca,Pre-max
1,beta,29,0.002,2325,0.432322726991405,0.7267124675929708,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.98016619682312, 4.27859354019165, 3.5685155391693115, 4.076781749725342, 4.09797477722168, 4.175249099731445, 3.574392557144165, 4.27695369720459, 4.31683874130249, 4.293224334716797, 4.299271583557129, 4.1525421142578125, 3.918231964111328, 4.251814365386963, 4.092469215393066, 3.8724772930145264, 3.7026965618133545, 4.369019508361816, 4.15194034576416, 3.7312874794006348, 3.9097859859466553, 3.743989944458008, 3.9755280017852783, 4.162933826446533, 3.4648184776306152, 3.8513028621673584, 3.6015188694000244, 3.975952625274658, 4.198557376861572, 3.8518612384796143]",pca,Pre-max
1,beta,18,0.006,2319,0.4178072893820679,0.7446395096997283,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.7444159984588623, 4.054624557495117, 3.839874267578125, 3.9394757747650146, 3.8251760005950928, 3.951364755630493, 3.9463772773742676, 3.648512601852417, 3.8832693099975586, 4.068187236785889, 3.5033791065216064, 3.6905298233032227, 4.071613311767578, 3.740222930908203, 4.1744890213012695, 4.07347297668457, 4.122779369354248, 3.918386697769165, 3.901862621307373, 3.6100871562957764, 3.6537351608276367, 3.896589756011963, 3.944230794906616, 3.8331665992736816, 3.7015538215637207, 3.8058974742889404, 4.0056071281433105, 3.5752944946289062, 3.790741205215454, 3.934619188308716]",pca,Pre-max
1,beta,19,0.006,2359,0.4203312497406235,0.7354299845696021,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.5400009155273438, 3.71321702003479, 3.700058937072754, 3.5935280323028564, 3.3282055854797363, 3.5859670639038086, 3.5383193492889404, 3.5899970531463623, 4.008495807647705, 4.120849132537842, 3.8779006004333496, 3.4070630073547363, 4.022196292877197, 3.64444637298584, 3.9064979553222656, 3.9196438789367676, 4.284605026245117, 3.6559009552001953, 3.3978569507598877, 3.588129758834839, 3.9938769340515137, 4.032953262329102, 3.8944852352142334, 3.7957656383514404, 4.026109218597412, 3.7866857051849365, 3.6893465518951416, 3.5252881050109863, 3.6330394744873047, 3.3207619190216064]",pca,Pre-max
1,beta,40,0.005,2321,0.4281840638677223,0.720714795554196,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[4.172511577606201, 4.215625762939453, 4.0243449211120605, 3.8309075832366943, 3.936547040939331, 4.03712797164917, 3.7189407348632812, 3.9076051712036133, 3.8252925872802734, 4.277408123016357, 4.11520528793335, 3.899393081665039, 4.212249755859375, 4.171853065490723, 3.9574058055877686, 3.795182704925537, 4.252452850341797, 4.000027179718018, 4.258925914764404, 4.055763244628906, 4.181662082672119, 4.075430393218994, 4.002776145935059, 3.573777675628662, 3.8761255741119385, 3.9898338317871094, 4.019728660583496, 4.189352035522461, 3.9852211475372314, 4.019405364990234]",pca,Pre-max
1,beta,38,0.0159,2386,0.4242047337417197,0.7148134957412361,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.762129545211792, 3.45361590385437, 3.9114012718200684, 3.3698160648345947, 4.044064044952393, 3.5554935932159424, 3.5619466304779053, 3.9381232261657715, 4.166471481323242, 3.386118173599243, 3.429950714111328, 3.7107536792755127, 3.6463351249694824, 3.5173137187957764, 3.6466100215911865, 3.6738998889923096, 3.5415592193603516, 3.646087646484375, 3.6051509380340576, 3.6564106941223145, 3.5526340007781982, 3.5936577320098877, 3.600484609603882, 3.607278347015381, 3.788403272628784, 4.024339199066162, 3.8372726440429688, 3.296238660812378, 3.0873663425445557, 3.6826624870300293]",pca,Pre-max
1,beta,12,0.024,2376,0.4138223383439329,0.7374535052029688,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.0636961460113525, 3.4962480068206787, 3.7660439014434814, 3.4941964149475098, 3.3169126510620117, 3.6602258682250977, 3.2798333168029785, 3.4697890281677246, 3.2990517616271973, 3.011867046356201, 3.7996058464050293, 3.3853719234466553, 3.5888688564300537, 3.0448458194732666, 3.5133140087127686, 3.5824224948883057, 3.2975597381591797, 3.788099765777588, 3.4643492698669434, 3.7306325435638428, 3.4569079875946045, 3.0314226150512695, 3.0054290294647217, 3.5844855308532715, 3.302661180496216, 3.2783870697021484, 3.3779516220092773, 3.6343297958374023, 3.5907647609710693, 3.7241222858428955]",pca,Pre-max
1,beta,46,0.006,2285,0.4554606291372498,0.6993064132391238,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[3.957101345062256, 3.2914011478424072, 3.6256027221679688, 3.2210400104522705, 3.7450551986694336, 3.877946615219116, 3.8505728244781494, 3.2920901775360107, 4.172854900360107, 3.644143581390381, 3.2273895740509033, 4.079527854919434, 4.117969512939453, 3.4335193634033203, 3.9922845363616943, 3.955167055130005, 3.4422950744628906, 4.0823211669921875, 4.009988784790039, 3.8617496490478516, 3.8107969760894775, 3.226935625076294, 3.8110592365264893, 3.533519983291626, 3.9292852878570557, 3.8532235622406006, 3.583949089050293, 3.8699545860290527, 3.8105461597442627, 3.7990550994873047]",pca,Pre-max
