seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_2pl,rmse_2pl,knn_selection_version
45,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.4420394554042789,0.4664405835676031,2.0
19,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.6402813299232737,0.4159045182986777,2.0
47,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5486373467916366,0.4479727007688697,2.0
25,bernoulli,54,none,1.0,1.0,sae,none,,54,16.0,20,0.4999599615631005,0.4598581640672101,2.0
18,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5244456661169141,0.4281050412892803,2.0
15,bernoulli,54,none,1.0,1.0,sae,none,,54,16.0,50,0.5,0.4537931646092843,2.0
11,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5567561287324271,0.4618075612948018,2.0
42,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,10,0.5098820478765456,0.4626263697134178,2.0
39,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5490248226950354,0.4618204356626987,2.0
13,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5794539636663915,0.4671167211597734,2.0
17,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.4728130081300813,0.4634757227192764,2.0
24,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.452607333701861,0.5182726536688528,2.0
26,bernoulli,54,none,1.0,1.0,sae,none,,54,16.0,50,0.4392700729927007,0.5251089425813497,2.0
10,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,10,0.5296188221850385,0.4336752428333959,2.0
33,bernoulli,54,none,1.0,1.0,sae,none,,54,16.0,50,0.5,0.4691326804524654,2.0
41,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.4738472834067547,0.4088348902472983,2.0
36,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.4927793560606061,0.5043667012870874,2.0
31,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.6243719627707767,0.4484376003517809,2.0
16,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5816507788886306,0.4674508370084222,2.0
35,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,5,0.534288124338197,0.4829593398116299,2.0
8,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5422966091659102,0.4765405180817382,2.0
29,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.604000438061266,0.4429394922568267,2.0
23,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5162893759731705,0.4705394761138589,2.0
9,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,50,0.6062909836065573,0.458133037829697,2.0
49,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.6154901413690476,0.4756602360459578,2.0
48,bernoulli,54,none,1.0,1.0,sae,none,,54,14.0,20,0.5309484422387648,0.4974365983272566,2.0
20,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5124404761904762,0.4528369974863976,2.0
40,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.6143102655338514,0.4204455459355629,2.0
44,bernoulli,54,none,1.0,1.0,sae,none,,54,15.0,50,0.6589331515792872,0.43703417160917907,2.0
