seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
2,bernoulli,54,none,1.0,1.0,pca,none,,2,0.4102561828942387,0.4912083800972689,0.3026238024190395,0.9361538798964776
2,bernoulli,54,none,1.0,1.0,pca,none,,3,0.4000152503027092,0.5613102704605972,0.2653675374299333,0.9363074088695882
1,bernoulli,54,none,1.0,1.0,pca,none,,2,0.459090395106518,0.5461659376708584,0.4126712169193496,0.7813013363372424
5,bernoulli,54,none,1.0,1.0,pca,none,,2,0.4266757493368636,0.609380349195481,0.3748125959061968,0.808104765959172
3,bernoulli,54,none,1.0,1.0,pca,none,,2,0.4079045933478148,0.523590845926698,0.323819454615425,0.8850277553943952
2,bernoulli,54,none,1.0,1.0,pca,none,,4,0.4037645493534355,0.5621575229418366,0.2647303493184442,0.9326885116462694
1,bernoulli,54,none,1.0,1.0,pca,none,,3,0.4573359981358207,0.5605522143247677,0.4054962648673605,0.7620072549769008
5,bernoulli,54,none,1.0,1.0,pca,none,,3,0.4315568143510128,0.6113488531324889,0.3787436185431387,0.8266435565286139
3,bernoulli,54,none,1.0,1.0,pca,none,,3,0.4093809884485102,0.6055237102657633,0.3258682825393351,0.8900975915480347
2,bernoulli,54,none,1.0,1.0,pca,none,,5,0.4064994742928515,0.5631038049338704,0.2649556590266889,0.9393121902004652
1,bernoulli,54,none,1.0,1.0,pca,none,,4,0.4569664444582522,0.5489964917076726,0.3999811823710154,0.7621145374449338
0,bernoulli,54,none,1.0,1.0,pca,none,,2,0.4483860092640678,0.5727900167317345,0.3270159438844036,0.8878251369181853
5,bernoulli,54,none,1.0,1.0,pca,none,,4,0.4476161898918031,0.5881832705694396,0.390230131842195,0.8268969571651563
3,bernoulli,54,none,1.0,1.0,pca,none,,4,0.4130917451779426,0.5373675525447281,0.3269769817111992,0.8852739726027398
6,bernoulli,54,none,1.0,1.0,pca,none,,2,0.4487243751552133,0.5869104579630896,0.4241006212521828,0.8121715366827833
4,bernoulli,54,none,1.0,1.0,pca,none,,2,0.4354200820089239,0.6473564229723244,0.4056174966444357,0.8112832117357887
2,bernoulli,54,none,1.0,1.0,pca,none,,6,0.4083423650806694,0.5462687880988535,0.2640663304700046,0.937294380839584
1,bernoulli,54,none,1.0,1.0,pca,none,,5,0.4608506589648284,0.5459836887187899,0.4004264257289066,0.7612629828549206
0,bernoulli,54,none,1.0,1.0,pca,none,,3,0.4423807577797032,0.563957055214724,0.3271824263950819,0.8892958693429327
5,bernoulli,54,none,1.0,1.0,pca,none,,5,0.4334907581252774,0.5826010879074898,0.3753686324871078,0.792469946684506
6,bernoulli,54,none,1.0,1.0,pca,none,,3,0.4468476453825161,0.6085611756664387,0.4212880289757457,0.8023544250578096
3,bernoulli,54,none,1.0,1.0,pca,none,,5,0.41432924495574,0.5039951363557408,0.3410468564583372,0.8570261437908497
12,bernoulli,54,none,1.0,1.0,pca,none,,2,0.4013222439516776,0.5564645308924485,0.3197764819678921,0.8759138561280088
2,bernoulli,54,none,1.0,1.0,pca,none,,7,0.4099262319180239,0.5578222310248455,0.2663321618568412,0.9368776593411414
4,bernoulli,54,none,1.0,1.0,pca,none,,3,0.437050196482788,0.6456566949288114,0.4056049507723043,0.8023487183488744
1,bernoulli,54,none,1.0,1.0,pca,none,,6,0.4594880120754852,0.5611217422999818,0.4038040917363533,0.767223864985014
0,bernoulli,54,none,1.0,1.0,pca,none,,4,0.4448566110920425,0.6113915225878417,0.3243506749170372,0.884701581387531
3,bernoulli,54,none,1.0,1.0,pca,none,,6,0.425473793383745,0.5168273406287998,0.3325800231492311,0.8697734801683232
6,bernoulli,54,none,1.0,1.0,pca,none,,4,0.4467650865217963,0.61784005468216,0.4011490500549077,0.8043725036787892
5,bernoulli,54,none,1.0,1.0,pca,none,,6,0.4429836950186235,0.5632774164099053,0.3740342937915814,0.8204808530479029
2,bernoulli,54,none,1.0,1.0,pca,none,,8,0.4122183596878338,0.5524636341629806,0.2640960530966175,0.9336096854849324
4,bernoulli,54,none,1.0,1.0,pca,none,,4,0.4426524706732029,0.5970444728843386,0.416969530977554,0.8029729624283094
12,bernoulli,54,none,1.0,1.0,pca,none,,3,0.4052624252845448,0.5633540372670807,0.3161119222390816,0.8735947306710807
1,bernoulli,54,none,1.0,1.0,pca,none,,7,0.4630861473002576,0.5443035811919081,0.4024608774896944,0.7634019270613321
3,bernoulli,54,none,1.0,1.0,pca,none,,7,0.424952356388791,0.531754820218864,0.3295658583214025,0.8868072343092489
6,bernoulli,54,none,1.0,1.0,pca,none,,5,0.4486876956117243,0.6046308954203691,0.4119266991013211,0.7943031322261929
