seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive
2,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2396556427236999
3,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2562406916207014
11,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2631729916505452
6,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.3814225361436109
1,beta,54,none,1.0,1.0,raw,none,,54,13.0,50,0.5,0.3399829250669257
0,beta,54,none,1.0,1.0,raw,none,,54,14.0,20,0.5,0.3336319653601119
9,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3235000549858789
4,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.3597257809522268
30,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3108719378030275
23,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2712722882988937
7,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.2577532786929466
14,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2501928360613225
31,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3245155286034362
15,beta,54,none,1.0,1.0,raw,none,,54,16.0,10,0.5,0.2705996939167863
22,beta,54,none,1.0,1.0,raw,none,,54,13.0,50,0.5,0.3310314609177964
27,beta,54,none,1.0,1.0,raw,none,,54,13.0,50,0.5,0.3085799757382215
35,beta,54,none,1.0,1.0,raw,none,,54,15.0,20,0.5,0.279039971701392
39,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.32512696152139
19,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3321038335114857
18,beta,54,none,1.0,1.0,raw,none,,54,15.0,5,0.5,0.2352558511199938
47,beta,54,none,1.0,1.0,raw,none,,54,15.0,20,0.5,0.2766757226854046
38,beta,54,none,1.0,1.0,raw,none,,54,16.0,50,0.5,0.2755361267321092
43,beta,54,none,1.0,1.0,raw,none,,54,15.0,20,0.5,0.2793130669868674
10,beta,54,none,1.0,1.0,raw,none,,54,15.0,20,0.5,0.2651572456633397
42,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2651031500991087
26,beta,54,none,1.0,1.0,raw,none,,54,16.0,20,0.5,0.3070608284949602
34,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.3322043921122305
46,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3249003817032098
24,beta,54,none,1.0,1.0,raw,none,,54,15.0,10,0.5,0.2766410225857558
45,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.2690842280104731
49,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.3575240650947137
20,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2565598980705477
28,beta,54,none,1.0,1.0,raw,none,,54,13.0,50,0.5,0.3276215960541562
5,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3272628014926039
29,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3140120166799597
12,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.2455447597819149
13,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3467175100406652
8,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.3107113312771056
48,beta,54,none,1.0,1.0,raw,none,,54,14.0,50,0.5,0.4213670569083967
21,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2617404558660598
44,beta,54,none,1.0,1.0,raw,none,,54,15.0,20,0.5,0.3244601924832851
40,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2977073570490838
33,beta,54,none,1.0,1.0,raw,none,,54,16.0,20,0.5,0.296528764902259
25,beta,54,none,1.0,1.0,raw,none,,54,16.0,20,0.5,0.2915078039883166
41,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.2425419152304481
16,beta,54,none,1.0,1.0,raw,none,,54,14.0,5,0.5,0.3125441758402997
37,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.3272511221448981
36,beta,54,none,1.0,1.0,raw,none,,54,15.0,20,0.5,0.3029544768529776
17,beta,54,none,1.0,1.0,raw,none,,54,14.0,20,0.5,0.2674318874623356
32,beta,54,none,1.0,1.0,raw,none,,54,15.0,50,0.5,0.35733518956334487
