seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,knn_selection_version,auc_knn,rmse_knn
2,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7781959023789089,0.3580217382674683
0,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.7616773563859454,0.4090865035915615
1,bernoulli,54,none,1.0,1.0,pca,none,,54,13.0,50,2,0.6690928558410789,0.4343908732416178
3,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7011247177349315,0.3723554344761102
5,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.6958043288067252,0.4077522854545062
8,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.6904696114422558,0.3995087005493766
6,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7462747778537252,0.4194718366780902
7,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.716970486111111,0.373248779621927
14,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7802499503080897,0.3383512389306506
21,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7124604966139955,0.3699605605331238
30,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,20,2,0.680074763718437,0.4031973921662626
38,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,50,2,0.6672677192185371,0.4042241127770241
46,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.7689675901056456,0.3940612145871064
27,bernoulli,54,none,1.0,1.0,pca,none,,54,13.0,10,2,0.7014330133838043,0.4022392396465636
4,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7189249720044794,0.4152725639976377
12,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.6688296829029095,0.373575066323036
37,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7314785317333901,0.3965009300646751
22,bernoulli,54,none,1.0,1.0,pca,none,,54,13.0,50,2,0.6967976282357553,0.4187315993749931
43,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,20,2,0.6989089792957197,0.3947301495449007
28,bernoulli,54,none,1.0,1.0,pca,none,,54,13.0,50,2,0.710545668480659,0.4222743651890908
34,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7429001093693037,0.3969124611123112
45,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.6459572103362045,0.3730545043165163
9,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,20,2,0.7005464480874316,0.407622037821245
32,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7119112413648734,0.4038816890959561
25,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,20,2,0.7737828315182574,0.3634145348624935
47,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.6439798125450612,0.3992297019874617
19,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.7550031969309462,0.3664613605039537
18,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,10,2,0.6723749312809236,0.3831521298758134
24,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7231803943246728,0.415412035137951
13,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.7574576796036332,0.3946619478292103
17,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.6494959349593497,0.3775974952722272
42,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,20,2,0.7443949024444233,0.3530171921828262
11,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7218349405522636,0.3837110910975527
36,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.6499368686868687,0.4228435277726112
15,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,50,2,0.8005447401321665,0.3706575339513542
39,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.7479117415287628,0.3882851521777556
41,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,20,2,0.7108516886930983,0.3458220605947155
33,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,50,2,0.6748237797579465,0.4037851790405358
10,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7250744806758357,0.3744310991035889
26,bernoulli,54,none,1.0,1.0,pca,none,,54,16.0,10,2,0.7087043795620438,0.4238505379512191
16,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.7057614508253894,0.4089808561361331
31,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.7614076270488427,0.3779336894609555
29,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.6866062767921399,0.3997480865800116
49,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7459309895833334,0.4149164355263899
35,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7697553796730021,0.3770652762281893
23,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7653012336806804,0.3733092778231427
48,bernoulli,54,none,1.0,1.0,pca,none,,54,14.0,50,2,0.6103529087400055,0.4515720260829681
20,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7732321428571428,0.3598488296236397
40,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.7588894536828601,0.3739459403206195
44,bernoulli,54,none,1.0,1.0,pca,none,,54,15.0,50,2,0.6964019873370043,0.4032415539412181
