seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_naive,rmse_naive
3,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5,0.2562406916207014
2,beta,54,none,1.0,1.0,sae,none,,54,15.0,20,0.5,0.2396556427236999
1,beta,54,none,1.0,1.0,sae,none,,54,13.0,20,0.5,0.3399829250669257
0,beta,54,none,1.0,1.0,sae,none,,54,14.0,20,0.5,0.3336319653601119
4,beta,54,none,1.0,1.0,sae,none,,54,15.0,20,0.5,0.3597257809522268
7,beta,54,none,1.0,1.0,sae,none,,54,14.0,5,0.5,0.2577532786929466
8,beta,54,none,1.0,1.0,sae,none,,54,14.0,20,0.5,0.3107113312771056
6,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5,0.3814225361436109
30,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5,0.3108719378030275
23,beta,54,none,1.0,1.0,sae,none,,54,15.0,5,0.5,0.2712722882988937
10,beta,54,none,1.0,1.0,sae,none,,54,15.0,20,0.5,0.2651572456633397
5,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5,0.3272628014926039
27,beta,54,none,1.0,1.0,sae,none,,54,13.0,20,0.5,0.3085799757382215
31,beta,54,none,1.0,1.0,sae,none,,54,14.0,5,0.5,0.3245155286034362
22,beta,54,none,1.0,1.0,sae,none,,54,13.0,50,0.5,0.3310314609177964
39,beta,54,none,1.0,1.0,sae,none,,54,14.0,20,0.5,0.32512696152139
19,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5,0.3321038335114857
11,beta,54,none,1.0,1.0,sae,none,,54,15.0,20,0.5,0.2631729916505452
43,beta,54,none,1.0,1.0,sae,none,,54,15.0,10,0.5,0.2793130669868674
15,beta,54,none,1.0,1.0,sae,none,,54,16.0,20,0.5,0.2705996939167863
38,beta,54,none,1.0,1.0,sae,none,,54,16.0,50,0.5,0.2755361267321092
35,beta,54,none,1.0,1.0,sae,none,,54,15.0,5,0.5,0.279039971701392
14,beta,54,none,1.0,1.0,sae,none,,54,15.0,20,0.5,0.2501928360613225
47,beta,54,none,1.0,1.0,sae,none,,54,15.0,10,0.5,0.2766757226854046
18,beta,54,none,1.0,1.0,sae,none,,54,15.0,5,0.5,0.2352558511199938
26,beta,54,none,1.0,1.0,sae,none,,54,16.0,50,0.5,0.3070608284949602
34,beta,54,none,1.0,1.0,sae,none,,54,15.0,20,0.5,0.3322043921122305
42,beta,54,none,1.0,1.0,sae,none,,54,15.0,5,0.5,0.2651031500991087
46,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5,0.3249003817032098
12,beta,54,none,1.0,1.0,sae,none,,54,14.0,20,0.5,0.2455447597819149
45,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5,0.2690842280104731
24,beta,54,none,1.0,1.0,sae,none,,54,15.0,5,0.5,0.2766410225857558
20,beta,54,none,1.0,1.0,sae,none,,54,15.0,10,0.5,0.2565598980705477
28,beta,54,none,1.0,1.0,sae,none,,54,13.0,20,0.5,0.3276215960541562
44,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5,0.3244601924832851
49,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5,0.3575240650947137
29,beta,54,none,1.0,1.0,sae,none,,54,14.0,10,0.5,0.3140120166799597
40,beta,54,none,1.0,1.0,sae,none,,54,15.0,20,0.5,0.2977073570490838
48,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5,0.4213670569083967
16,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5,0.3125441758402997
9,beta,54,none,1.0,1.0,sae,none,,54,14.0,20,0.5,0.3235000549858789
13,beta,54,none,1.0,1.0,sae,none,,54,14.0,50,0.5,0.3467175100406652
36,beta,54,none,1.0,1.0,sae,none,,54,15.0,10,0.5,0.3029544768529776
32,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5,0.3573351895633448
33,beta,54,none,1.0,1.0,sae,none,,54,16.0,20,0.5,0.296528764902259
21,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5,0.2617404558660598
41,beta,54,none,1.0,1.0,sae,none,,54,15.0,5,0.5,0.2425419152304481
37,beta,54,none,1.0,1.0,sae,none,,54,15.0,50,0.5,0.3272511221448981
25,beta,54,none,1.0,1.0,sae,none,,54,16.0,10,0.5,0.2915078039883166
17,beta,54,none,1.0,1.0,sae,none,,54,14.0,10,0.5,0.2674318874623356
