seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
2,beta,54,none,1.0,1.0,sae,none,,2,0.26069923647186,0.5275081974428381,0.1891166412450264,0.934563758389262
3,beta,54,none,1.0,1.0,sae,none,,2,0.2634902187057488,0.5865250998784088,0.1960403707885748,0.909884501745904
1,beta,54,none,1.0,1.0,sae,none,,2,0.3363695360623804,0.5404194004009477,0.2820790443183559,0.7987045641984993
2,beta,54,none,1.0,1.0,sae,none,,3,0.2641328243986869,0.5564468211527035,0.1880088596723011,0.9333903583804888
3,beta,54,none,1.0,1.0,sae,none,,3,0.2666485224576121,0.5482890394302588,0.2003991275790492,0.908160981287492
1,beta,54,none,1.0,1.0,sae,none,,3,0.3381699857031106,0.554606342263532,0.2861174231026391,0.7857971422632578
2,beta,54,none,1.0,1.0,sae,none,,4,0.265267299580528,0.5768579036552892,0.1791114800223079,0.9331490985656008
3,beta,54,none,1.0,1.0,sae,none,,4,0.268874266083876,0.5891957616814313,0.2002795158640901,0.9083736234219716
1,beta,54,none,1.0,1.0,sae,none,,4,0.3389848180637422,0.5407895935848369,0.2817879274416233,0.80294222168581
0,beta,54,none,1.0,1.0,sae,none,,2,0.3261591971668943,0.6006553262688231,0.2685700429514495,0.8589007325648172
2,beta,54,none,1.0,1.0,sae,none,,5,0.2736968989887185,0.5817763693580686,0.1884695951132595,0.934465061192262
3,beta,54,none,1.0,1.0,sae,none,,5,0.2706513144714004,0.5141783915233629,0.2067912167768358,0.903964097054347
1,beta,54,none,1.0,1.0,sae,none,,5,0.3451736404023602,0.5378679150719884,0.3006218698501209,0.7913087790584623
0,beta,54,none,1.0,1.0,sae,none,,3,0.3254956070344231,0.6020705521472394,0.2651088833467375,0.8655225302200495
2,beta,54,none,1.0,1.0,sae,none,,6,0.2871205463960818,0.5463017979357848,0.2154261411511584,0.937842698600693
3,beta,54,none,1.0,1.0,sae,none,,6,0.2740759208594485,0.5186837762723641,0.2094365958094964,0.8936789327603187
1,beta,54,none,1.0,1.0,sae,none,,6,0.3394463506621845,0.5455622380171314,0.2828962175795674,0.7939640201422833
0,beta,54,none,1.0,1.0,sae,none,,4,0.3320791097816738,0.6319297267150028,0.2624630521702443,0.8761713333239953
2,beta,54,none,1.0,1.0,sae,none,,7,0.2743278992616059,0.5675161198037015,0.1841332341630008,0.938939334122911
3,beta,54,none,1.0,1.0,sae,none,,7,0.274275924829981,0.534588327253778,0.2022849741374418,0.9067844032590204
4,beta,54,none,1.0,1.0,sae,none,,2,0.3514054901467636,0.6653535434330508,0.3230522727284726,0.8182279271195038
1,beta,54,none,1.0,1.0,sae,none,,7,0.3391278278684278,0.5451066156369602,0.2809096502263156,0.802841644372029
0,beta,54,none,1.0,1.0,sae,none,,5,0.3449677334257404,0.5919687674288902,0.2937847598795121,0.876129312397574
2,beta,54,none,1.0,1.0,sae,none,,8,0.2854234540902645,0.5713342576087674,0.2002800645767869,0.9350791770847042
3,beta,54,none,1.0,1.0,sae,none,,8,0.2756985099884008,0.5298006774361647,0.2048314109158633,0.9068515534067508
4,beta,54,none,1.0,1.0,sae,none,,3,0.3558643989752708,0.6576147816349384,0.3216136463887805,0.8203542585150794
1,beta,54,none,1.0,1.0,sae,none,,8,0.3396410063270119,0.54848391652998,0.2812959977788755,0.7989191291345659
0,beta,54,none,1.0,1.0,sae,none,,6,0.3472913584491359,0.6345231455660904,0.2957797552112304,0.8763008978471278
8,beta,54,none,1.0,1.0,sae,none,,2,0.3148484913584934,0.5722312135685996,0.2655114885024934,0.8555618123538076
3,beta,54,none,1.0,1.0,sae,none,,9,0.2771412822291693,0.5169901858606912,0.2075632744854793,0.9028001611603548
2,beta,54,none,1.0,1.0,sae,none,,9,0.2916404876994789,0.4317466605048304,0.2140068051356925,0.9366802649471422
4,beta,54,none,1.0,1.0,sae,none,,4,0.3570047456348443,0.6404175331946889,0.3224749492186537,0.8155358745269401
1,beta,54,none,1.0,1.0,sae,none,,9,0.3400550601883656,0.536284627300893,0.2804909901846411,0.8025533227391897
0,beta,54,none,1.0,1.0,sae,none,,7,0.3305046778959576,0.6082403792526492,0.2645884935121134,0.8760032496183099
8,beta,54,none,1.0,1.0,sae,none,,3,0.3175379564658091,0.5901919762102132,0.2650156605339667,0.8576554333073436
2,beta,54,none,1.0,1.0,sae,none,,10,0.2893560568539285,0.607281970027068,0.2058160312777103,0.935188840636926
3,beta,54,none,1.0,1.0,sae,none,,10,0.2829652247427843,0.4995548896994962,0.2081975295583532,0.9066612946548483
5,beta,54,none,1.0,1.0,sae,none,,2,0.3235204023732992,0.6175681844117311,0.2759090845936944,0.8558150378073748
7,beta,54,none,1.0,1.0,sae,none,,2,0.2698335334641804,0.5626012731481481,0.1973698784331004,0.8964245130519678
4,beta,54,none,1.0,1.0,sae,none,,5,0.3568129642234317,0.6575147976323789,0.3316985314523862,0.8092934337325894
1,beta,54,none,1.0,1.0,sae,none,,10,0.340414477833108,0.5531597412064881,0.2813467812913492,0.802948926840062
2,beta,54,none,1.0,1.0,sae,none,,11,0.2863436107949478,0.5054906362095906,0.1938685062447375,0.9416809229284556
