seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,0.05,pca,max,0.59714428497592,0.4991984797557736
5,beta,1,max,1.0,0.05,pca,max,0.6530258557289682,0.454958871434046
1,beta,1,max,1.0,0.05,pca,max,0.6121336937538524,0.4808955893991113
12,beta,1,max,1.0,0.05,pca,max,0.6430571761960326,0.4638535828854068
4,beta,1,max,1.0,0.05,pca,max,0.6292308329193576,0.4841432324558259
28,beta,1,max,1.0,0.05,pca,max,0.6105094595040776,0.4894941904874672
16,beta,1,max,1.0,0.05,pca,max,0.6383476125546447,0.4733187233769978
44,beta,1,max,1.0,0.05,pca,max,0.5888219654025041,0.490385647721592
32,beta,1,max,1.0,0.05,pca,max,0.6110971273183656,0.4883854411541721
48,beta,1,max,1.0,0.05,pca,max,0.549828214627151,0.523214321099275
20,beta,1,max,1.0,0.05,pca,max,0.6140734137249829,0.4744688383277077
24,beta,1,max,1.0,0.05,pca,max,0.6185332546401823,0.4791369238896641
8,beta,1,max,1.0,0.05,pca,max,0.6346799695877887,0.4731419015029876
36,beta,1,max,1.0,0.05,pca,max,0.5919737881508079,0.4989921127013249
40,beta,1,max,1.0,0.05,pca,max,0.6269848705006626,0.4745651350085111
2,beta,1,max,1.0,0.05,pca,max,0.6348832108783858,0.4771095794082636
18,beta,1,max,1.0,0.05,pca,max,0.6477807282000116,0.4751768291248121
35,beta,1,max,1.0,0.05,pca,max,0.6783300644339849,0.458721458940052
13,beta,1,max,1.0,0.05,pca,max,0.6531712403153364,0.4692285320368755
11,beta,1,max,1.0,0.05,pca,max,0.6124564641804514,0.487135420089956
3,beta,1,max,1.0,0.05,pca,max,0.6358375353585045,0.4800523178327921
9,beta,1,max,1.0,0.05,pca,max,0.655325787833033,0.4635093513397256
23,beta,1,max,1.0,0.05,pca,max,0.6029339073213572,0.4774247951352719
27,beta,1,max,1.0,0.05,pca,max,0.5764083072599843,0.5059343672732558
15,beta,1,max,1.0,0.05,pca,max,0.6211529187616609,0.4902994788965159
17,beta,1,max,1.0,0.05,pca,max,0.6069605624142661,0.4868836810766748
37,beta,1,max,1.0,0.05,pca,max,0.633949630466871,0.4749519775609684
46,beta,1,max,1.0,0.05,pca,max,0.619842529296875,0.4817762804153021
33,beta,1,max,1.0,0.05,pca,max,0.6083926667850388,0.4851803698356726
42,beta,1,max,1.0,0.05,pca,max,0.6345221288830152,0.4855011185732369
19,beta,1,max,1.0,0.05,pca,max,0.6130996500606194,0.4733826753453928
49,beta,1,max,1.0,0.05,pca,max,0.6222420439294465,0.4882446580527222
21,beta,1,max,1.0,0.05,pca,max,0.6030509903076275,0.4852087628237225
7,beta,1,max,1.0,0.05,pca,max,0.6420382005370969,0.4666442302294437
43,beta,1,max,1.0,0.05,pca,max,0.617775691942283,0.4803401806014832
25,beta,1,max,1.0,0.05,pca,max,0.5867308222958056,0.4881711454229437
39,beta,1,max,1.0,0.05,pca,max,0.6265804289224457,0.4746490901452472
41,beta,1,max,1.0,0.05,pca,max,0.606088706680018,0.4882830200163231
26,beta,1,max,1.0,0.05,pca,max,0.6087089956929004,0.4832307312711119
14,beta,1,max,1.0,0.05,pca,max,0.5702779811175553,0.503138526592509
29,beta,1,max,1.0,0.05,pca,max,0.6495814690783244,0.4619166432604966
10,beta,1,max,1.0,0.05,pca,max,0.6374202096351445,0.4743213957252578
22,beta,1,max,1.0,0.05,pca,max,0.6029339103650736,0.486858125083252
47,beta,1,max,1.0,0.05,pca,max,0.6588195345541941,0.4535742374366447
34,beta,1,max,1.0,0.05,pca,max,0.6279753388782463,0.4743997087187862
6,beta,1,max,1.0,0.05,pca,max,0.5862751866074125,0.4960274990028642
30,beta,1,max,1.0,0.05,pca,max,0.5805550349825087,0.5071525981032818
38,beta,1,max,1.0,0.05,pca,max,0.6219302119993773,0.4680037280019806
31,beta,1,max,1.0,0.05,pca,max,0.6711718019387896,0.4562703670240786
45,beta,1,max,1.0,0.05,pca,max,0.6420710750102809,0.4690098677961522
