seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
0,beta,1,max,1.0,1.0,raw,max,0.824829625775712,0.3776794709282199
12,beta,1,max,1.0,1.0,raw,max,0.8572870649507078,0.3522712556816642
13,beta,1,max,1.0,1.0,raw,max,0.851063517703293,0.3644584737141947
20,beta,1,max,1.0,1.0,raw,max,0.8294827849768349,0.3596972389129007
4,beta,1,max,1.0,1.0,raw,max,0.832246646795827,0.3728153249117167
28,beta,1,max,1.0,1.0,raw,max,0.8450665504092483,0.3724689900848513
32,beta,1,max,1.0,1.0,raw,max,0.7880602426439827,0.3902552762319418
24,beta,1,max,1.0,1.0,raw,max,0.8288206881580376,0.3674225764883338
16,beta,1,max,1.0,1.0,raw,max,0.8619218990991797,0.353080481702213
8,beta,1,max,1.0,1.0,raw,max,0.8421876210677205,0.3661009763296696
36,beta,1,max,1.0,1.0,raw,max,0.8072122082585279,0.3837825590169894
44,beta,1,max,1.0,1.0,raw,max,0.8145595165936013,0.3737193931052841
40,beta,1,max,1.0,1.0,raw,max,0.8462807178545937,0.3563746343066889
48,beta,1,max,1.0,1.0,raw,max,0.7749066383843213,0.4013435746646775
1,beta,1,max,1.0,1.0,raw,max,0.8313597955619478,0.3720661873976749
6,beta,1,max,1.0,1.0,raw,max,0.8189447872172124,0.3783530493393965
14,beta,1,max,1.0,1.0,raw,max,0.7965951536310227,0.3902487086812953
38,beta,1,max,1.0,1.0,raw,max,0.8195108652437154,0.3677674846602962
23,beta,1,max,1.0,1.0,raw,max,0.8398895813280876,0.3599885388708931
7,beta,1,max,1.0,1.0,raw,max,0.8652089468866512,0.3466705213597609
29,beta,1,max,1.0,1.0,raw,max,0.8545696558275174,0.3599144162994383
19,beta,1,max,1.0,1.0,raw,max,0.8369303152209854,0.3622427833501713
22,beta,1,max,1.0,1.0,raw,max,0.8227459991330427,0.3787093289888562
11,beta,1,max,1.0,1.0,raw,max,0.8344809933762432,0.3748680915895553
43,beta,1,max,1.0,1.0,raw,max,0.8301235016468008,0.3704681946401564
2,beta,1,max,1.0,1.0,raw,max,0.8164597556341603,0.3653855444436868
34,beta,1,max,1.0,1.0,raw,max,0.8429593346104416,0.3594423521202236
37,beta,1,max,1.0,1.0,raw,max,0.8433245336966732,0.3635903345922195
18,beta,1,max,1.0,1.0,raw,max,0.8645365788666455,0.3578174257564072
15,beta,1,max,1.0,1.0,raw,max,0.83885278647398,0.3695598421870552
46,beta,1,max,1.0,1.0,raw,max,0.8495375689338235,0.3630578779733114
42,beta,1,max,1.0,1.0,raw,max,0.8391369647431269,0.3700153140172299
31,beta,1,max,1.0,1.0,raw,max,0.880034573783122,0.3358550635924268
49,beta,1,max,1.0,1.0,raw,max,0.8392763281551413,0.3754889360479194
47,beta,1,max,1.0,1.0,raw,max,0.8740414116683075,0.3382391592890905
3,beta,1,max,1.0,1.0,raw,max,0.8130998647152872,0.3781081968309869
27,beta,1,max,1.0,1.0,raw,max,0.798380034419592,0.3936714964522449
9,beta,1,max,1.0,1.0,raw,max,0.8442586819930836,0.3601573431035663
26,beta,1,max,1.0,1.0,raw,max,0.8115935848616045,0.3784714199586506
30,beta,1,max,1.0,1.0,raw,max,0.83005138055972,0.3860988657977921
21,beta,1,max,1.0,1.0,raw,max,0.811204523107178,0.3743949220607449
10,beta,1,max,1.0,1.0,raw,max,0.8436703447712536,0.3573293514044673
41,beta,1,max,1.0,1.0,raw,max,0.8411817729217435,0.368984249841078
33,beta,1,max,1.0,1.0,raw,max,0.8432352002704648,0.365621371944066
5,beta,1,max,1.0,1.0,raw,max,0.857511978392223,0.3380317062702117
25,beta,1,max,1.0,1.0,raw,max,0.798562122084653,0.3859103645020724
17,beta,1,max,1.0,1.0,raw,max,0.8425631001371742,0.3725174547432667
35,beta,1,max,1.0,1.0,raw,max,0.8667629002548806,0.3508191515150781
45,beta,1,max,1.0,1.0,raw,max,0.8378740533287707,0.3552373824821768
39,beta,1,max,1.0,1.0,raw,max,0.8448346811708294,0.34992691622366995
