seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
0,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7060554302398416,0.4192727683202348
5,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.752571214878593,0.3808741640007276
12,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7471500870868507,0.3939315279060539
1,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7183191647832341,0.4140221378159532
4,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7059781558756969,0.4169760707626258
2,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7060309805491728,0.4050605858414857
15,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7070783132530121,0.4177282657608185
3,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7006973312015742,0.4198569314106248
14,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6582375133735007,0.432888195841331
8,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7243003496435767,0.4112564951954794
16,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.750618056642153,0.3962135893582441
28,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7250207706815681,0.4156502565439791
6,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6918604651162792,0.4221584109853135
24,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6967545859112124,0.4152518590797088
48,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6216524259082219,0.4453668728476895
36,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.674091921005386,0.4274538243603143
44,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6814670272614198,0.4177775614188498
20,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.709393226288187,0.4032270679338781
40,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.737751096155807,0.3971643489450394
32,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6492947287686515,0.4338309524144481
7,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7737972925610895,0.3853203120371718
42,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7247437018900046,0.4109383891280966
9,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7295766158492037,0.4036096454108633
10,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7264196498713504,0.4027762449534981
11,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7137172601272589,0.4159341651788549
27,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6510194240676642,0.4379350338552424
35,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7733649261923095,0.3884807289172452
21,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6905116589408625,0.416906236281844
17,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7167880658436214,0.4171306728563723
13,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7357416877060006,0.4064074541284541
26,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6840891788407534,0.4225667298117527
38,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7072127364003205,0.4078568262732944
39,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7386832343328801,0.3912325521241011
19,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.72172138487821,0.4045075314649358
18,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7538661031601191,0.4007237421013525
47,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7784298298662691,0.3759470544109885
31,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7771048080951856,0.3789931718681756
22,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6898520181426673,0.4221655057349484
34,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7379455733650185,0.4005040636094589
29,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7402999748911698,0.4051342828682255
25,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6596148712688358,0.429696793889191
23,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7256830432959183,0.4009906459737619
41,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7153797766060384,0.4122044602752016
46,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7317789115157782,0.4061033277567348
45,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7383600337394677,0.3984573022746029
30,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.6960953117191404,0.4303890916122234
43,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.712610221266775,0.4134972691024862
33,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7167909027355086,0.4081291971385171
49,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7157324267375412,0.4186982001819197
37,beta,1,max,1.0,1.0,raw,none,,max,286.0,20,0.7351812570319677,0.4023493423813975
